"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,4,15,54,19,54,0,0,0,0,0,0,0.789474,0.44999,1.385073,0,47.26416,"1::4","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression response (early phase)",1,4,0,30,1,28,0,0,0,0,0,0,0.311828,0.013226,7.35219,0,1.49543,"1::4","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,5,7,10,3,11,0,0,0,0,0,0,2.566667,0.901007,7.311576,0,11.092246,"1::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,5,40,92,16,46,0,0,0,0,0,0,1.25,0.789738,1.978505,0,36.978892,"1::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,5,26,54,24,54,0,0,0,0,0,0,1.083333,0.721217,1.627264,0,41.999072,"1::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression response (early phase)",1,5,4,30,7,28,0,0,0,0,0,0,0.533333,0.174835,1.626929,0,9.92979,"1::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,6,8,10,4,11,0,0,0,0,0,0,2.2,0.948872,5.100792,0,11.302112,"1::6","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,6,51,92,18,46,0,0,0,0,0,0,1.416667,0.94553,2.122561,0,40.303625,"1::6","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,6,30,54,27,54,0,0,0,0,0,0,1.111111,0.776873,1.58915,0,48.394263,"1::6","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,7,8,10,4,11,0,0,0,0,0,0,2.2,0.948872,5.100792,0,8.081384,"1::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,7,57,92,28,46,0,0,0,0,0,0,1.017857,0.768015,1.348975,0,43.533319,"1::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,7,34,54,26,54,0,0,0,0,0,0,1.307692,0.926899,1.844925,0,34.186141,"1::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression response (early phase)",1,7,12,30,12,28,0,0,0,0,0,0.338061701891407,0.933333,0.505926,1.721815,0.114285714285714,14.199156,"1::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,8,7,10,4,11,0,0,0,0,0,0,1.925,0.797834,4.644608,0,4.800026,"1::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,8,63,92,24,46,0,0,0,0,0,0,1.3125,0.96316,1.788546,0,38.881572,"1::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,8,38,54,31,54,0,0,0,0,0,0,1.225806,0.9194,1.634329,0,45.009249,"1::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression response (early phase)",1,8,14,30,12,28,0,0,0,0,0,0,1.088889,0.613447,1.932813,0,11.309153,"1::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,9,8,10,3,11,0,0,0,0,0,0,2.933333,1.064581,8.082467,0,3.632043,"1::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,9,62,92,24,46,0,0,0,0,0,0,1.291667,0.946371,1.762949,0,34.698871,"1::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,9,38,54,33,54,0,0,0,0,0,0,1.151515,0.8753,1.514895,0,43.261309,"1::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression response (early phase)",1,9,19,30,15,28,0,0,0,0,0,0,1.182222,0.761883,1.834467,0,18.407777,"1::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,10,8,10,2,11,0,0,0,0,0,0,4.4,1.209577,16.005591,0,8.366515,"1::10","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,10,48,92,21,46,0,0,0,0,0,0,1.142857,0.788567,1.656323,0,44.176464,"1::10","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,10,34,54,27,54,0,0,0,0,0,0,1.259259,0.899778,1.762362,0,47.457021,"1::10","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression response (early phase)",1,11,7,10,3,11,0,0,0,0,0,0.534117389046065,2.566667,0.901007,7.311576,0.285281385281385,15.903437,"1::11","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression response (early phase)",1,11,61,92,22,46,0,0,0,0,0,0.166501077794159,1.386364,0.991576,1.938333,0.0277226089066166,40.127171,"1::11","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression response (early phase)",1,11,36,54,42,54,0,0,0,0,0,0.120624477409291,0.857143,0.676671,1.085748,0.0145502645502645,43.969391,"1::11","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,1,0,10,0,11,0,0,0,0,0,1.57874134753741,NA,NA,NA,2.49242424242424,NA,"2::1","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,1,1,54,1,54,0,0,0,0,0,0,1,0.064183,15.580542,0,100,"2::1","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,2,1,10,0,11,0,0,0,0,0,1.57874134753741,3.272727,0.14828,72.233205,2.49242424242424,24.885435,"2::2","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,2,2,54,4,54,0,0,0,0,0,0,0.5,0.095552,2.616376,0,75.114565,"2::2","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,3,2,10,0,11,0,0,0,0,0,1.14415510709471,5.454545,0.29299,101.546242,1.30909090909091,25.937599,"2::3","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,3,0,92,2,46,0,0,0,0,0,1.50954410477313,0.101075,0.004952,2.062965,2.27872340425532,24.987188,"2::3","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,3,6,54,3,54,0,0,0,0,0,0,2,0.527061,7.589257,0,49.075213,"2::3","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,4,3,10,0,11,0,0,0,0,0,0.801513719423593,7.636364,0.442602,131.752673,0.642424242424242,14.945467,"2::4","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,4,2,92,2,46,0,0,0,0,0,0,0.5,0.072738,3.43699,0,28.680295,"2::4","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,4,7,54,4,54,0,0,0,0,0,0,1.75,0.543614,5.633592,0,56.374238,"2::4","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression remission (early phase)",2,4,0,30,0,28,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::4","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Kanes 2017",2017,"Depression remission (early phase)",2,5,6,10,1,11,0,0,0,0,0,0.555959449142569,6.6,0.952189,45.747207,0.309090909090909,8.444195,"2::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,5,13,92,3,46,0,0,0,0,0,0,2.166667,0.649685,7.225724,0,21.346052,"2::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,5,15,54,12,54,0,0,0,0,0,0,1.25,0.646877,2.415453,0,65.913027,"2::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression remission (early phase)",2,5,1,30,1,28,0,0,0,0,0,0,0.933333,0.061266,14.218556,0,4.296725,"2::5","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,6,5,10,1,11,0,0,0,0,0,0.509009733787979,5.5,0.767893,39.393501,0.259090909090909,6.044247,"2::6","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,6,18,92,6,46,0,0,0,0,0,0,1.5,0.638908,3.521631,0,32.166455,"2::6","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,6,17,54,13,54,0,0,0,0,0,0,1.307692,0.706439,2.420676,0,61.789298,"2::6","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,7,7,10,2,11,0,0,0,0,0,0.449386305919586,3.85,1.030915,14.378007,0.201948051948052,9.582083,"2::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,7,19,92,7,46,0,0,0,0,0,0,1.357143,0.61531,2.993346,0,26.58769,"2::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,7,22,54,13,54,0,0,0,0,0,0,1.692308,0.95459,3.000142,0,50.744949,"2::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression remission (early phase)",2,7,5,30,5,28,0,0,0,0,0,0,0.933333,0.302241,2.882172,0,13.085277,"2::7","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,8,7,10,1,11,0,0,0,0,0,0.449386305919586,7.7,1.137606,52.118218,0.201948051948052,6.437063,"2::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,8,31,92,7,46,0,0,0,0,0,0,2.214286,1.056586,4.640476,0,27.478584,"2::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,8,30,54,20,54,0,0,0,0,0,0.212652362975566,1.5,0.983879,2.286866,0.045221027479092,44.938598,"2::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression remission (early phase)",2,8,7,30,7,28,0,0,0,0,0,0,0.933333,0.374821,2.324072,0,21.145756,"2::8","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,9,7,10,2,11,0,0,0,0,0,0.534117389046065,3.85,1.030915,14.378007,0.285281385281385,6.041684,"2::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,9,31,92,8,46,0,0,0,0,0,0.354576702112758,1.9375,0.969882,3.870477,0.125724637681159,21.905664,"2::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,9,29,54,18,54,0,0,0,0,0,0,1.611111,1.026034,2.529817,0,51.51814,"2::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT03228394",2017,"Depression remission (early phase)",2,9,11,30,9,28,0,0,0,0,0,0,1.140741,0.558204,2.331208,0,20.534513,"2::9","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kanes 2017",2017,"Depression remission (early phase)",2,10,7,10,0,11,0,0,0,0,0,0.672270817415163,16.363636,1.053111,254.264415,0.451948051948052,8.959916,"2::10","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 1",2018,"Depression remission (early phase)",2,10,20,92,13,46,0,0,0,0,0,0,0.769231,0.421354,1.40432,0,43.708141,"2::10","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meltzer-Brody 2018 Study 2",2018,"Depression remission (early phase)",2,10,28,54,17,54,0,0,0,0,0,0,1.647059,1.02943,2.635248,0,47.331943,"2::10","CD014624_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
