"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Karimi-Zarchi 2017",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,2,21,14,21,0,0,0,0,0,0,0.142857,0.036942,0.552442,0,7.953733,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Munster 2012",2012,"Ovarian insufficiency grouped by strict or broad definition",1,2,23,26,19,21,0,0,0,0,0,0,0.977733,0.803481,1.189775,0,11.942687,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sverrisdottir 2009",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,14,21,16,17,0,0,0,0,0,0,0.708333,0.511821,0.980297,0,10.04682,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zhong 2019",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,17,51,29,45,0,0,0,0,0,0,0.517241,0.331566,0.806895,0,17.505313,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zong 2022",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,26,165,78,165,0,0,0,0,0,0,0.333333,0.226169,0.491274,0,44.313653,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Li 2015",NA,"Ovarian insufficiency grouped by receptor status",2,1,1,42,8,60,0,0,0,0,0,0,0.178571,0.023194,1.374856,0,100,"2::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2019",NA,"Ovarian insufficiency grouped by receptor status",2,2,5,66,15,69,0,0,0,0,0,0,0.348485,0.134208,0.90488,0,100,"2::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Elgindy 2013",NA,"Live birth",3,NA,1,25,1,25,0,0,0,0,0,0,1,0.066152,15.116786,0,6.165313,"3::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Elgindy 2013",NA,"Live birth",3,NA,1,25,0,25,0,0,0,0,0,0,3,0.128029,70.296335,0,3.082657,"3::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Live birth",3,NA,5,148,3,133,0,0,0,0,0,0,1.497748,0.364909,6.147414,0,19.483268,"3::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2019",NA,"Live birth",3,NA,18,105,12,113,0,0,0,0,0,0,1.614286,0.817491,3.187704,0,71.268761,"3::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2019",NA,"Overall survival at 5 years",4,NA,0,0,0,0,0,0,0,0,-0.798508,0.3837,0.45,0.212132,0.954593,0.14722569,100,"4::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Overall survival at 12 years",5,NA,0,0,0,0,0,0,0,0,0.157004,0.282789,1.17,0.672164,2.036556,0.079969618521,100,"5::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Overall survival at 12 years grouped by receptor status",6,1,0,0,0,0,0,0,0,0,0.113329,0.325088,1.12,0.592247,2.118037,0,100,"6::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Overall survival at 12 years grouped by receptor status",6,2,0,0,0,0,0,0,0,0,0.215111,0.567348,1.24,0.407844,3.770067,0,100,"6::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Elgindy 2013",NA,"Clinical pregnancy",7,NA,1,25,1,25,0,0,0,0,0,0,1,0.066152,15.116786,0,3.619021,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Elgindy 2013",NA,"Clinical pregnancy",7,NA,0,25,1,25,0,0,0,0,0,0,0.333333,0.014225,7.810704,0,5.428531,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gerber 2011",NA,"Clinical pregnancy",7,NA,1,30,1,30,0,0,0,0,0,0,1,0.065532,15.25976,0,3.619021,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Clinical pregnancy",7,NA,9,148,4,133,0,0,0,0,0,0,2.021959,0.637495,6.413106,0,15.248829,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Leonard 2017",NA,"Clinical pregnancy",7,NA,9,106,6,121,0,0,0,0,0,0,1.712264,0.630195,4.652285,0,20.279272,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2019",NA,"Clinical pregnancy",7,NA,22,105,12,113,0,0,0,0,0,0,1.973016,1.028697,3.784196,0,41.834554,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Munster 2012",2012,"Clinical pregnancy",7,NA,0,26,2,21,0,0,0,0,0,0,0.162963,0.008247,3.220358,0,9.970772,"7::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Clinical pregnancy grouped by receptor status",8,1,6,117,1,109,0,0,0,0,0,0,5.589744,0.683909,45.686216,0,100,"8::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Elgindy 2013",NA,"Clinical pregnancy grouped by receptor status",8,2,1,25,1,25,0,0,0,0,0,1.3856406460551,1,0.066152,15.116786,1.92,5.413775,"8::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Elgindy 2013",NA,"Clinical pregnancy grouped by receptor status",8,2,0,25,1,25,0,0,0,0,0,1.60926802918084,0.333333,0.014225,7.810704,2.58974358974359,8.120663,"8::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gerber 2011",NA,"Clinical pregnancy grouped by receptor status",8,2,1,30,1,30,0,0,0,0,0,1.39044357430761,1,0.065532,15.25976,1.93333333333333,5.413775,"8::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Clinical pregnancy grouped by receptor status",8,2,4,29,3,22,0,0,0,0,0,0.709504072756526,1.011494,0.251787,4.063445,0.503396029258098,18.470528,"8::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2019",NA,"Clinical pregnancy grouped by receptor status",8,2,22,105,12,113,0,0,0,0,0,0.332286791404572,1.973016,1.028697,3.784196,0.110414511741945,62.581258,"8::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Moore 2019",NA,"Disease-free survival at 5 years",9,NA,0,0,0,0,0,0,0,0,-0.328504,0.311036,0.72,0.391362,1.324606,0.0967433932959999,100,"9::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Disease-free survival at 12 years",10,NA,0,0,0,0,0,0,0,0,0.14842,0.215671,1.16,0.760114,1.770262,0.046513980241,100,"10::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Disease-free survival grouped by receptor status",11,1,0,0,0,0,0,0,0,0,0.019803,0.242508,1.02,0.634128,1.640679,0,80.606805,"11::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lambertini 2022",NA,"Disease-free survival grouped by receptor status",11,2,0,0,0,0,0,0,0,0,0.65752,0.49441,1.93,0.732343,5.086275,0,19.393195,"11::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Behringer 2010",NA,"Ovarian insufficiency grouped by strict or broad definition",1,1,1,11,3,12,0,0,0,0,0,0,1.212121,0.831965,1.765986,0,100,"1::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Demeestere 2016",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,6,31,8,32,0,0,0,0,0,0,1.075269,0.825685,1.400296,0,41.388221,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gilani 2007",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,0,15,5,15,0,0,0,0,0,0,1.47619,1.024371,2.127294,0,18.399401,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giuseppe 2007",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,0,14,7,15,0,0,0,0,0,0,1.819608,1.13753,2.910668,0,14.414277,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rabie 2021",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,0,26,18,26,0,0,0,0,0,0,3.117647,1.782828,5.451858,0,14.894753,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Waxman 1987",NA,"Ovarian insufficiency grouped by strict or broad definition",1,2,4,8,3,10,0,0,0,0,0,0,0.714286,0.319986,1.594456,0,10.903349,"1::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Behringer 2010",NA,"Live birth",2,NA,0,11,0,12,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Demeestere 2016",NA,"Overall survival",3,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Demeestere 2016",NA,"Clinical pregnancy",4,NA,17,32,15,35,0,0,0,0,0,0,1.239583,0.750149,2.048349,0,79.172204,"4::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giuseppe 2007",NA,"Clinical pregnancy",4,NA,0,14,2,15,0,0,0,0,0,0,0.213333,0.011127,4.090332,0,13.36829,"4::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Waxman 1987",NA,"Clinical pregnancy",4,NA,0,8,1,10,0,0,0,0,0,0,0.407407,0.018781,8.83785,0,7.459506,"4::overall","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Munster 2012",2012,"Clinical pregnancy grouped by age",5,1,0,7,1,7,0,0,0,0,0,0,0.333333,0.015836,7.016577,0,100,"5::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Munster 2012",2012,"Clinical pregnancy grouped by age",5,2,0,20,1,20,0,0,0,0,0,0,0.333333,0.014385,7.723921,0,100,"5::2","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Demeestere 2016",NA,"Disease-free survival",6,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::1","CD012891_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
