"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Fusi 2020","2020","Live birth or ongoing pregnancy",1,3,17,136,21,137,0,0,0,0,0,0,0.815476,0.450322,1.476723,0,21.060044,"1::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Revelli 2014","2014","Live birth or ongoing pregnancy",1,3,36,355,44,340,0,0,0,0,0,0,0.783611,0.517656,1.186203,0,43.200892,"1::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sunkara 2014","2014","Live birth or ongoing pregnancy",1,3,6,37,3,37,0,0,0,0,0,0,2,0.540262,7.403813,0,4.334851,"1::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Youssef 2017","2017","Live birth or ongoing pregnancy",1,3,25,195,27,199,0,0,0,0,0,0,0.944919,0.569191,1.56867,0,28.902542,"1::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Huirne 2006","2006","OHSS",2,1,2,91,3,91,0,0,0,0,0,0,0.666667,0.114074,3.896106,0,0.439824,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lobo 2024","2024/07/01","OHSS",2,1,12,221,11,216,0,0,0,0,0,0,1.066228,0.480837,2.364296,0,2.161595,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papanikolaou 2012","2012","OHSS",2,1,2,96,1,94,0,0,0,0,0,0,1.958333,0.180603,21.234833,0,0.241289,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Serafini 2006","2006","OHSS",2,1,7,217,6,106,0,0,0,0,0,0,0.569892,0.196379,1.65383,0,1.2077,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"The European and Middle East Ogalutran Group 2001","2001","OHSS",2,1,4,226,1,111,0,0,0,0,0,0,1.964602,0.222193,17.370773,0,0.288584,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Toftager 2016","2016","OHSS",2,1,252,534,279,516,0,0,0,0,0,0,0.87278,0.77417,0.983951,0,95.368377,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xavier 2005","2005","OHSS",2,1,4,66,1,65,0,0,0,0,0,0,3.939394,0.452328,34.308809,0,0.292631,"2::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Haydardedeoglu 2012","2012","OHSS",2,2,5,150,6,150,0,0,0,0,0,0,0.833333,0.259925,2.671706,0,72.434888,"2::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hwang 2004","2004","OHSS",2,2,2,27,2,29,0,0,0,0,0,0,1.074074,0.162494,7.099574,0,27.565112,"2::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Albano 2000","2000","Clinical pregnancy",3,1,42,188,22,85,0,0,0,0,0,0,0.863153,0.55163,1.350603,0,9.611602,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garcia-Velasco 2011","2011","Clinical pregnancy",3,1,56,115,64,113,0,0,0,0,0,0,0.859783,0.671323,1.101148,0,12.313222,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Huirne 2006","2006","Clinical pregnancy",3,1,19,91,22,91,0,0,0,0,0,0,0.863636,0.502926,1.483057,0,8.395486,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lin 2006","2006","Clinical pregnancy",3,1,25,60,24,60,0,0,0,0,0,0,1.041667,0.677007,1.602744,0,9.840775,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lobo 2024","2024/07/01","Clinical pregnancy",3,1,71,216,83,221,0,0,0,0,0,0,0.875223,0.677964,1.129876,0,12.214586,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papanikolaou 2012","2012","Clinical pregnancy",3,1,32,96,25,94,0,0,0,0,0,0,1.253333,0.807907,1.944339,0,9.728517,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Serafini 2006","2006","Clinical pregnancy",3,1,91,117,41,106,0,0,0,0,0,0,2.01084,1.552751,2.604073,0,12.175236,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"The European and Middle East Ogalutran Group 2001","2001","Clinical pregnancy",3,1,73,226,40,111,0,0,0,0,0,0,0.89635,0.656417,1.223982,0,11.48256,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Verpoest 2017","2017","Clinical pregnancy",3,1,16,60,31,62,0,0,0,0,0,0,0.533333,0.327428,0.868724,0,9.074237,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xavier 2005","2005","Clinical pregnancy",3,1,8,66,10,65,0,0,0,0,0,0,0.787879,0.331968,1.869919,0,5.163778,"3::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Basly 2012","2012","Clinical pregnancy",3,2,58,110,68,110,0,0,0,0,0,0,0.852941,0.677721,1.073464,0,100,"3::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cheung 2005","2005","Clinical pregnancy",3,3,5,33,3,33,0,0,0,0,0,0,1.666667,0.433115,6.41348,0,4.32319,"3::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Revelli 2014","2014","Clinical pregnancy",3,3,47,355,52,340,0,0,0,0,0,0,0.865655,0.600719,1.247438,0,58.812429,"3::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Youssef 2017","2017","Clinical pregnancy",3,3,30,195,31,199,0,0,0,0,0,0,0.987593,0.62253,1.566736,0,36.86438,"3::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Albano 2000","2000","Multiple pregnancy",4,1,8,188,2,85,0,0,0,0,0,0,1.808511,0.392327,8.336701,0,14.68959,"4::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garcia-Velasco 2011","2011","Multiple pregnancy",4,1,15,115,18,113,0,0,0,0,0,0,0.818841,0.434313,1.543816,0,85.31041,"4::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Haydardedeoglu 2012","2012","Multiple pregnancy",4,2,9,150,10,150,0,0,0,0,0,0,0.9,0.376439,2.151744,0,100,"4::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Youssef 2017","2017","Multiple pregnancy",4,3,3,195,7,199,0,0,0,0,0,0,0.437363,0.11475,1.666981,0,100,"4::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Albano 2000","2000","Miscarriage",5,1,7,188,2,85,0,0,0,0,0,0,1.582447,0.335721,7.458976,0,2.652797,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Franco 2003","2003","Miscarriage",5,1,0,14,0,6,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Garcia-Velasco 2011","2011","Miscarriage",5,1,5,115,11,113,0,0,0,0,0,0,0.44664,0.160293,1.24452,0,6.072674,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Huirne 2006","2006","Miscarriage",5,1,1,91,2,91,0,0,0,0,0,0,0.5,0.046146,5.417628,0,1.123156,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lin 2006","2006","Miscarriage",5,1,3,60,3,60,0,0,0,0,0,0,1,0.210182,4.75779,0,2.621131,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lobo 2024","2024/07/01","Miscarriage",5,1,11,216,10,221,0,0,0,0,0,0,1.125463,0.488024,2.595501,0,9.133469,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papanikolaou 2012","2012","Miscarriage",5,1,15,96,16,94,0,0,0,0,0,0,0.917969,0.481892,1.748662,0,15.35495,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"The European and Middle East Ogalutran Group 2001","2001","Miscarriage",5,1,8,226,5,111,0,0,0,0,0,0,0.785841,0.263154,2.346709,0,5.32808,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Toftager 2016","2016","Miscarriage",5,1,64,534,59,516,0,0,0,0,0,0,1.048181,0.751751,1.461499,0,57.713742,"5::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Haydardedeoglu 2012","2012","Miscarriage",5,2,13,150,14,150,0,0,0,0,0,0,0.928571,0.4519,1.908042,0,91.364346,"5::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hwang 2004","2004","Miscarriage",5,2,1,27,2,29,0,0,0,0,0,0,0.537037,0.051601,5.589233,0,8.635654,"5::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cheung 2005","2005","Miscarriage",5,3,1,33,1,33,0,0,0,0,0,0,1,0.065253,15.325031,0,5.755281,"5::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Revelli 2014","2014","Miscarriage",5,3,13,355,11,340,0,0,0,0,0,0,1.131882,0.514187,2.491619,0,68.868244,"5::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Youssef 2017","2017","Miscarriage",5,3,5,195,4,199,0,0,0,0,0,0,1.275641,0.347699,4.68008,0,25.376475,"5::3","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Albano 2000","2000","Ectopic",6,1,1,188,0,85,0,0,0,0,0,0,1.365079,0.056178,33.170168,0,42.742446,"6::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Franco 2003","2003","Ectopic",6,1,0,14,0,6,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Huirne 2006","2006","Ectopic",6,1,1,91,1,91,0,0,0,0,0,0,1,0.063511,15.745205,0,57.257554,"6::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cheung 2005","2005","Ectopic",6,2,1,33,0,33,0,0,0,0,0,0,3,0.126628,71.074058,0,100,"6::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Albano 2000","2000","Cancellation",7,1,10,188,8,85,0,0,0,0,0,0,0.56516,0.231229,1.38134,0,11.270515,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cota 2012","2012","Cancellation",7,1,0,32,0,32,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Huirne 2006","2006","Cancellation",7,1,6,91,7,91,0,0,0,0,0,0,0.857143,0.299648,2.451859,0,10.16716,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lin 2006","2006","Cancellation",7,1,0,60,0,60,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Lobo 2024","2024/07/01","Cancellation",7,1,7,216,4,221,0,0,0,0,0,0,1.790509,0.531754,6.028963,0,9.092303,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martinez 2010","2010","Cancellation",7,1,13,44,8,40,0,0,0,0,0,0,1.477273,0.684247,3.189397,0,12.160828,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martinez 2008","2008","Cancellation",7,1,4,163,45,160,0,0,0,0,0,0,0.087253,0.032128,0.236959,0,10.52572,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Papanikolaou 2012","2012","Cancellation",7,1,1,96,3,94,0,0,0,0,0,0,0.326389,0.034566,3.081959,0,4.499109,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Serafini 2006","2006","Cancellation",7,1,7,217,4,106,0,0,0,0,0,0,0.854839,0.255851,2.856151,0,9.141427,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"The European and Middle East Ogalutran Group 2001","2001","Cancellation",7,1,11,226,5,111,0,0,0,0,0,0,1.080531,0.384821,3.033999,0,10.294615,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Toftager 2016","2016","Cancellation",7,1,8,534,12,516,0,0,0,0,0,0,0.644195,0.265502,1.563026,0,11.32288,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xavier 2005","2005","Cancellation",7,1,9,66,9,65,0,0,0,0,0,0,0.984848,0.417539,2.322963,0,11.525444,"7::1","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Basly 2012","2012","Cancellation",7,2,4,110,5,110,0,0,0,0,0,0,0.8,0.220669,2.900274,0,23.245373,"7::2","CD012586_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
