"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Garza 2020",2020,"Mean function (0 to 100, 0 is best function)",3,1,0,26,0,13,23.1,20.11,22.9,11.85,0,5.26295690506918,0.2,-9.86209,10.26209,27.6987153846154,16.075038,"3::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Khalifeh Soltani 2019",2019,"Mean function (0 to 100, 0 is best function)",3,1,0,10,0,10,32.25,25.84,41.5,19.76,0,10.2766609363158,-9.25,-29.411573,10.911573,105.60976,7.725486,"3::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kim 2023",2023,"Mean function (0 to 100, 0 is best function)",3,1,0,125,0,127,-19.56,19.65,-14.26,17.79,0,2.36300299399013,-5.3,-9.930238,-0.669762,5.5837831496063,22.406493,"3::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kuah 2018",2018,"Mean function (0 to 100, 0 is best function)",3,1,0,16,0,4,-12.529,9.659248,-10,6.034949,0,3.86344818124707,-2.529,-10.103816,5.045816,14.9262318491813,19.031,"3::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lee 2019",2019,"Mean function (0 to 100, 0 is best function)",3,1,0,12,0,12,42.176,25,54.44,23.97,0,8.61534483736238,-12.264,-31.860054,7.332054,74.2241666666667,8.032813,"3::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sadri 2023",2023,"Mean function (0 to 100, 0 is best function)",3,1,0,18,0,18,31.3,15.16,57.85,17.87,0,5.52349778471738,-26.55,-37.375857,-15.724143,30.5090277777778,15.215558,"3::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Emadedin 2018",2018,"Mean function (0 to 100, 0 is best function)",3,2,0,19,0,24,-33.68,32.7,-13.97,35.1,0,10.3736286347947,-19.71,-40.041939,0.621939,107.612171052632,11.807265,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Garza 2020",2020,"Mean function (0 to 100, 0 is best function)",3,2,0,25,0,12,21.776,18.95,37.2,25.037,0,8.15152950883043,-15.424,-31.419241,0.571241,66.4474333333333,13.910964,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Khalifeh Soltani 2019",2019,"Mean function (0 to 100, 0 is best function)",3,2,0,10,0,10,46.45,29.35,35.6,24.83,0,12.1450356113105,10.85,-12.977483,34.677483,147.50189,10.283509,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kim 2023",2023,"Mean function (0 to 100, 0 is best function)",3,2,0,125,0,127,-23.08,19.71,-15.15,20.74,0,2.54850186901598,-7.93,-12.924972,-2.935028,6.49486177637795,18.827458,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kuah 2018",2018,"Mean function (0 to 100, 0 is best function)",3,2,0,16,0,4,-13.529,10.779519,-10.852,7.846165,0,4.75951186244622,-2.677,-12.005472,6.651472,22.6529531687663,17.193886,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lee 2019",2019,"Mean function (0 to 100, 0 is best function)",3,2,0,12,0,12,29.47,25,49.07,23.97,0,8.61534483736238,-19.6,-39.196054,-0.003946,74.2241666666667,12.149952,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sadri 2023",2023,"Mean function (0 to 100, 0 is best function)",3,2,0,18,0,18,19.15,13.64,60.22,22.61,0,6.22186824389945,-41.07,-53.268593,-28.871407,38.7116444444444,15.826966,"3::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Garza 2020",2020,"Mean function (0 to 100, 0 is best function)",3,3,0,20,0,6,17.5,20.39,41.9,26.44,0,11.7024614932073,-24.4,-47.365883,-1.434117,136.947605,31.542112,"3::3","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kuah 2018",2018,"Mean function (0 to 100, 0 is best function)",3,3,0,16,0,4,-11.029,12.38,-11.529,23.8,0,12.2958946400821,0.5,-23.599511,24.599511,151.189025,30.846559,"3::3","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sadri 2023",2023,"Mean function (0 to 100, 0 is best function)",3,3,0,18,0,18,21.9,15.8,67.11,20.8,0,0,-45.21,-57.276829,-33.143171,0,37.611329,"3::3","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Emadedin 2018",2018,"Mean function by cell origin (0 to 100, 0 is best function)",4,1,0,19,0,24,-33.68,32.7,-13.97,35.1,0,10.3736286347947,-19.71,-40.041939,0.621939,107.612171052632,4.935569,"4::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Garza 2020",2020,"Mean function by cell origin (0 to 100, 0 is best function)",4,1,0,25,0,12,21.776,18.95,37.2,25.037,0,8.15152950883043,-15.424,-31.419241,0.571241,66.4474333333333,7.974679,"4::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kim 2023",2023,"Mean function by cell origin (0 to 100, 0 is best function)",4,1,0,125,0,127,-23.08,19.71,-15.15,20.74,0,2.54850186901598,-7.93,-12.924972,-2.935028,6.49486177637795,81.776535,"4::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lee 2019",2019,"Mean function by cell origin (0 to 100, 0 is best function)",4,1,0,12,0,12,29.47,25,49.07,23.97,0,8.61534483736238,-19.6,-39.196054,-0.003946,74.2241666666667,5.313217,"4::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Khalifeh Soltani 2019",2019,"Mean function by cell origin (0 to 100, 0 is best function)",4,2,0,10,0,10,46.45,29.35,35.6,24.83,0,12.1450356113105,10.85,-12.977483,34.677483,147.50189,29.836496,"4::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kuah 2018",2018,"Mean function by cell origin (0 to 100, 0 is best function)",4,2,0,16,0,4,-13.529,10.779519,-10.852,7.846165,0,4.75951186244622,-2.677,-12.005472,6.651472,22.6529531687663,35.504886,"4::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sadri 2023",2023,"Mean function by cell origin (0 to 100, 0 is best function)",4,2,0,18,0,18,19.15,13.64,60.22,22.61,0,6.22186824389945,-41.07,-53.268593,-28.871407,38.7116444444444,34.658618,"4::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kim 2023",2023,"Mean quality of life (SF-36 mental health)",5,1,0,125,0,127,2.6,10.1,1,7.2,0,0,1.6,-0.568635,3.768635,0,56.724104,"5::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sadri 2023",2023,"Mean quality of life (SF-36 mental health)",5,1,0,18,0,18,70,15.38,48.68,26.96,0,0,21.32,6.981227,35.658773,0,43.275896,"5::1","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kim 2023",2023,"Mean quality of life (SF-36 mental health)",5,2,0,125,0,127,3.3,10,0.6,8.9,0,0,2.7,0.361392,5.038608,0,51.724962,"5::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sadri 2023",2023,"Mean quality of life (SF-36 mental health)",5,2,0,18,0,18,81.25,19.65,36.84,26.83,0,0,44.41,29.046726,59.773274,0,48.275038,"5::2","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sadri 2023",2023,"Mean quality of life (SF-36 mental health)",5,3,0,18,0,18,85,17.01,25,26.35,0,0,60,45.511117,74.488883,0,100,"5::3","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Emadedin 2018",2018,"Participant-reported global assessment of success",6,NA,7,19,7,24,0,0,0,0,0,0,1.263158,0.535855,2.97761,0,3.766872,"6::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garza 2020",2020,"Participant-reported global assessment of success",6,NA,16,26,5,13,0,0,0,0,0,0,1.6,0.75446,3.393155,0,4.901185,"6::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kim 2023",2023,"Participant-reported global assessment of success",6,NA,93,125,75,127,0,0,0,0,0,0,1.25984,1.054823,1.504705,0,87.803125,"6::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kuah 2018",2018,"Participant-reported global assessment of success",6,NA,10,10,2,4,0,0,0,0,0,0.452027658809729,1.909091,0.787154,4.630131,0.204329004329004,3.528818,"6::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garza 2020",2020,"Withdrawals due to adverse events",8,NA,0,26,0,13,0,0,0,0,0,0,NA,NA,NA,0,NA,"8::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Khalifeh Soltani 2019",2019,"Withdrawals due to adverse events",8,NA,0,10,0,10,0,0,0,0,0,0,NA,NA,NA,0,NA,"8::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Kuah 2018",2018,"Withdrawals due to adverse events",8,NA,0,16,0,4,0,0,0,0,0,0,NA,NA,NA,0,NA,"8::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Lee 2019",2019,"Withdrawals due to adverse events",8,NA,0,12,0,12,0,0,0,0,0,0,NA,NA,NA,0,NA,"8::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Shapiro 2017",2017,"Withdrawals due to adverse events",8,NA,0,25,0,25,0,0,0,0,0,0,NA,NA,NA,0,NA,"8::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Emadedin 2018",2018,"Serious adverse events",9,NA,2,22,2,25,0,0,0,0,0,0.955446904793138,1.136364,0.17438,7.405208,0.912878787878788,48.222884,"9::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Garza 2020",2020,"Serious adverse events",9,NA,0,26,0,13,0,0,0,0,0,0,NA,NA,NA,0,NA,"9::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Khalifeh Soltani 2019",2019,"Serious adverse events",9,NA,0,10,0,10,0,0,0,0,0,0,NA,NA,NA,0,NA,"9::overall","CD013342_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
