"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Skoog 1997",1997,"Mean number of wet nights at the end of treatment",1,2,0,33,0,12,4,1.15,5,1.2,0,0.279231972413373,-1,-1.784171,-0.215829,0.0779704944178628,5.082777,"1::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Terho 1984#",1984,"Mean number of wet nights at the end of treatment",1,2,0,54,0,54,2.16,2,4.02,1.83,0,0,-1.86,-2.58304,-1.13696,0,5.217653,"1::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Tuvemo 1978#",1978,"Mean number of wet nights at the end of treatment",1,2,0,18,0,18,1.6,1.82,3.97,2.2,0,0,-2.37,-3.68903,-1.05097,0,3.863457,"1::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Janknegt 1990#",1990,"Mean number of wet nights at the end of treatment",1,3,0,22,0,11,3.8,2.2,5.3,1.8,0,0.717318237984686,-1.5,-2.905918,-0.094082,0.514545454545455,3.677762,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Martin 1993",1993,"Mean number of wet nights at the end of treatment",1,3,0,22,0,22,2.16,2.25,3.68,2.25,0,0,-1.52,-2.849641,-0.190359,0,3.840439,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Post 1983#",1983,"Mean number of wet nights at the end of treatment",1,3,0,52,0,52,3.9,2.34,5,1.91,0,0.422403835209862,-1.1,-1.920979,-0.279021,0.178425,4.9999,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Schulman 2001",2001,"Mean number of wet nights at the end of treatment",1,3,0,48,0,16,3.5,1.73,4.5,1.37,0,0,-1,-1.830753,-0.169247,0,4.977722,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Mean number of wet nights at the end of treatment",1,3,0,33,0,12,3.5,1.44,5,1.2,0,0.377936983684269,-1.5,-2.338068,-0.661932,0.142836363636364,4.96108,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yap 1998#",1998,"Mean number of wet nights at the end of treatment",1,3,0,34,0,34,2.5,2.7,4.5,2.1,0,0,-2,-3.149745,-0.850255,0,4.241475,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Mean number of wet nights at the end of treatment",1,4,0,48,0,16,3,1.7,4.5,1.4,0,0.436892435274405,-1.5,-2.337775,-0.662225,0.190875,4.961749,"1::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Mean number of wet nights at the end of treatment",1,4,0,33,0,12,3.5,1.2,5,1.2,0,0.289199522192488,-1.5,-2.292844,-0.707156,0.0836363636363636,5.063347,"1::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Birkasova 1978#",1978,"Mean number of wet nights at the end of treatment",1,5,0,22,0,22,2.1,2.3,5.5,2.2,0,0,-3.4,-4.729969,-2.070031,0,3.839729,"1::5","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rushton 1995",1995,"Mean number of wet nights at the end of treatment",1,5,0,49,0,24,3.8,2.5,4.9,1.8,0,0.44326875664875,-1.1,-2.10428,-0.09572,0.196487190620929,4.577253,"1::5","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Aladjem 1982",1982,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,1,6,15,1,17,0,0,0,0,0,0,6.8,0.920364,50.241016,0,6.336491,"2::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dimson 1986#",1986,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,2,17,0,17,0,0,0,0,0,0,5,0.257739,96.997188,0,3.43922,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ferrara 2008",2008,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,26,50,0,51,0,0,0,0,0,0,54.039216,3.382674,863.292339,0,3.848165,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fjellestad 1987#",1987,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,2,20,1,20,0,0,0,0,0,0,2,0.196732,20.332241,0,5.100745,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Natochin 2000",2000,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,21,32,1,22,0,0,0,0,0,0,14.4375,2.092958,99.591755,0,6.652057,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,2,46,0,16,0,0,0,0,0,1.52281129768794,1.808511,0.091377,35.79354,2.31895424836601,3.400575,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,1,33,0,12,0,0,0,0,0,1.61561996612253,1.147059,0.04984,26.399544,2.61022787493376,3.128063,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Longstaffe 2000",2000,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,29,60,23,61,0,0,0,0,0,0,1.281884,0.846215,1.941856,0,19.357383,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Martin 1993",1993,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,5,22,1,22,0,0,0,0,0,0,5,0.63466,39.391196,0,6.058677,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Neveus 1999#",1999,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,3,33,1,17,0,0,0,0,0,1.12815214963553,1.545455,0.173617,13.756902,1.27272727272727,5.572597,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,6,49,0,16,0,0,0,0,0,1.44035220039027,4.42,0.262586,74.399991,2.07461446116908,3.731684,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,4,33,0,12,0,0,0,0,0,1.4629350219914,3.441176,0.198857,59.548713,2.14017887856897,3.672019,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yap 1998#",1998,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,23,34,7,34,0,0,0,0,0,0,3.285714,1.631834,6.61582,0,16.539225,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,4,3,50,0,16,0,0,0,0,0,1.48556075483385,2.333333,0.126868,42.914172,2.20689075630252,3.545241,"2::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,4,2,33,0,12,0,0,0,0,0,1.52248371299884,1.911765,0.098243,37.202019,2.31795665634675,3.433211,"2::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Neveus 1999#",1999,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,5,6,33,1,17,0,0,0,0,0,1.05169415994414,3.090909,0.40411,23.641381,1.10606060606061,6.184647,"2::5","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Aladjem 1982",1982,"Mean number of wet nights at follow-up",3,1,0,15,0,17,3.7,2.08,3.9,2.19,0,0,-0.2,-1.680454,1.280454,0,52.401654,"3::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kjoller 1984",1984,"Mean number of wet nights at follow-up",3,1,0,10,0,6,4.26,2.52,3.66,2.16,0,0,0.6,-1.729506,2.929506,0,21.164468,"3::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kjoller 1984",1984,"Mean number of wet nights at follow-up",3,2,0,10,0,6,4.2,1.88,3.66,2.16,0,0,0.54,-1.544429,2.624429,0,26.433878,"3::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Dimson 1986#",1986,"Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment)",4,1,0,17,0,17,0,0,0,0,0,0,NA,NA,NA,0,NA,"4::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Ferrara 2008",2008,"Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment)",4,1,14,50,0,51,0,0,0,0,0,0,29.568627,1.811414,482.663648,0,100,"4::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gokce 2014",2014,"Number of children relapsing after cessation of treatment",5,1,36,65,12,22,0,0,0,0,0,0,1.015385,0.654303,1.575731,0.0261799270990447,37.484894,"5::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gokce 2014",2014,"Number of children relapsing after cessation of treatment",5,2,25,64,12,22,0,0,0,0,0,0,0.716146,0.439158,1.167837,0.0381617647058823,30.270266,"5::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gokce 2014",2014,"Number of children relapsing after cessation of treatment",5,3,28,66,12,22,0,0,0,0,0,0,0.777778,0.484262,1.249197,0.0343495352686529,32.24484,"5::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fjellestad 1987#",1987,"Adverse events",6,NA,3,30,2,30,0,0,0,0,0,0.962250448649376,1.5,0.269639,8.344477,0.925925925925926,3.389916,"6::overall","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Folwell 1997#",NA,"Adverse events",6,NA,1,31,1,31,0,0,0,0,0,1.65263413484612,1,0.065433,15.282901,2.7311995836586,1.342784,"6::overall","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Adverse events",6,NA,66,109,21,38,0,0,0,0,0,0.38973981383143,1.095675,0.792666,1.514513,0.151897122485358,95.2673,"6::overall","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kjoller 1984",1984,"Mean number of wet nights at the end of treatment",1,1,0,13,0,12,2.5,2.52,2.5,1.84,0,0,0,-1.72056,1.72056,0,100,"1::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Janknegt 1990#",1990,"Mean number of wet nights at the end of treatment",1,2,0,22,0,22,3.4,2.5,3.8,2.2,0,0,-0.4,-1.791562,0.991562,0,9.121775,"1::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Mean number of wet nights at the end of treatment",1,2,0,46,0,49,4,1.33,3.5,1.73,0,0.317500285290298,0.5,-0.118349,1.118349,0.10080643115942,46.197347,"1::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Skoog 1997",1997,"Mean number of wet nights at the end of treatment",1,2,0,33,0,33,4,1.15,3.5,1.44,0,0,0.5,-0.128755,1.128755,0,44.680878,"1::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Mean number of wet nights at the end of treatment",1,3,0,46,0,50,4,1.33,3,1.73,0,0.315489999307144,1,0.385457,1.614543,0.0995339396628216,46.367833,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Skoog 1997",1997,"Mean number of wet nights at the end of treatment",1,3,0,33,0,33,4,1.15,3.5,1.15,0,0,0.5,-0.054886,1.054886,0,53.632167,"1::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Mean number of wet nights at the end of treatment",1,4,0,49,0,50,3.5,1.73,3,1.73,0,0.349585587994318,0.5,-0.181599,1.181599,0.122210083333333,46.394906,"1::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Skoog 1997",1997,"Mean number of wet nights at the end of treatment",1,4,0,33,0,33,3.5,1.44,3.5,1.15,0,0,0,-0.628755,0.628755,0,53.605094,"1::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lottmann 2007#",2007,"Mean number of wet nights at the end of treatment",1,5,0,111,0,110,1.88,1.94,1.9,1.85,0,0,-0.02,-0.519771,0.479771,0,100,"1::5","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Montaldo 2012",2012,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,1,35,101,38,105,0,0,0,0,0,0,0.95753,0.662001,1.384988,0,100,"2::1","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,2,46,6,49,0,0,0,0,0,0.789996330939929,0.355072,0.075447,1.67106,0.624094202898551,65.570605,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,2,1,33,4,33,0,0,0,0,0,0,0.25,0.029487,2.119604,0,34.429395,"2::2","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,2,46,3,49,0,0,0,0,0,0.888930760712416,0.710145,0.124227,4.059562,0.790197897340754,64.53003,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,3,1,33,2,33,0,0,0,0,0,0,0.5,0.047615,5.250454,0,35.46997,"2::3","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schulman 2001",2001,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,4,6,49,3,50,0,0,0,0,0,0.677630927178938,2.040816,0.54044,7.706563,0.459183673469388,60.000215,"2::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Skoog 1997",1997,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,4,4,33,2,33,0,0,0,0,0,0,2,0.392898,10.180767,0,39.999785,"2::4","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Neveus 1999#",1999,"Number of children achieving 14 consecutive dry nights by the end of treatment",2,5,3,33,6,33,0,0,0,0,0,0,0.5,0.136375,1.833176,0,100,"2::5","CD002112_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
