"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"ProDERM",2017,"Achievement of definitions of improvement (assessed with minimal improvement on Total Improvement Score (TIS)) ",5,NA,37,47,21,48,0,0,0,0,0,0,1.799392,1.263537,2.562499,0,100,"5::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ProDERM",2017,"Change in skin disease activity (assessed with change in the CDASI) ",6,1,0,47,0,48,-9.4,10.728481,-1.2,7.404353,0,1.83969682207779,-8.2,-11.91418,-4.48582,3.38448439716312,100,"6::1","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"ProDERM",2017,"Change in skin disease activity (assessed with change in the CDASI) ",6,2,0,47,0,48,-0.7,1.87,-0.02,0.77,0,0.294540677993563,-0.68,-1.257289,-0.102711,0.0867542109929078,100,"6::2","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ISRCTN87782942",2006,"Serious adverse event",7,NA,3,22,1,22,0,0,0,0,0,0,3,0.337549,26.66277,0,32.467532,"7::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ProDERM",2017,"Serious adverse event",7,NA,3,52,2,48,0,0,0,0,0,0,1.384615,0.241658,7.933365,0,67.532468,"7::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dalakas 1993",1993,"Withdrawals for either lack of benefit or adverse events",8,NA,0,8,0,7,0,0,0,0,0,0,NA,NA,NA,0,NA,"8::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"ISRCTN87782942",2006,"Withdrawals for either lack of benefit or adverse events",8,NA,1,22,0,22,0,0,0,0,0,0,3,0.128815,69.867721,0,14.415781,"8::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ProDERM",2017,"Withdrawals for either lack of benefit or adverse events",8,NA,2,47,3,48,0,0,0,0,0,0.79028902155392,0.680851,0.119097,3.892263,0.624556737588652,85.584219,"8::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bunch 1980",1980,"Improvement of muscle strength (assessed with achievement of  ? 15% improvement in muscle strength)",1,NA,4,8,3,8,0,0,0,0,0,0.606155295633258,1.333333,0.430029,4.134092,0.367424242424242,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bunch 1980",1980,"Improvement in muscle strength (assessed with change in muscle strength)",2,NA,0,8,0,8,6.5,23.5,1.1,12.6,0,0,5.4,-13.077404,23.877404,0,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bunch 1980",1980,"Cumulative corticosteroid dose (mg/kg)",3,NA,0,8,0,8,97.8,16.45,85.74,20.39,0,0,12.06,-6.094211,30.214211,0,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Improvement of function or disability (assessed with change in Functional Rating Scale (FRS))",1,NA,0,12,0,15,2.9,3.470421,1.66,4.044916,0,1.44720703065381,1.24,-1.596474,4.076474,2.09440818957382,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement in function or disability (assessed with change in 30 metre walking time)",2,NA,0,12,0,15,-4.5,14.8811,-5.63,13.931486,0,5.60294698458288,1.13,-9.851574,12.111574,31.3930149120464,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of muscle strength (assessed with change in Manual Muscle Testing)",3,NA,0,12,0,15,7.7,9.978443,13.38,9.010773,0,3.70275290324951,-5.68,-12.937262,1.577262,13.7103790625227,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"PRINTO",2016,"Achievement of definitions of improvement",4,1,33,46,24,47,0,0,0,0,0,0.172918884125486,1.404891,1.006476,1.96102,0.0299009404872032,100,"4::1","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Achievement of definitions of improvement",4,2,34,46,26,47,0,0,0,0,0,0,1.33612,0.980941,1.819904,0,100,"4::2","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PROMETHEUS",2019,"Achievement of definitions of improvement",4,3,12,14,11,13,0,0,0,0,0,0,1.012987,0.738993,1.388569,0,100,"4::3","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Serious adverse event",5,NA,2,46,1,47,0,0,0,0,0,1.20705603590742,2.043478,0.191832,21.767973,1.45698427382054,20.353982,"5::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PROMETHEUS",2019,"Serious adverse event",5,NA,5,15,4,16,0,0,0,0,0,0.566421515598881,1.333333,0.439339,4.046482,0.320833333333333,79.646018,"5::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Withdrawals for either lack of benefit or adverse events ",6,NA,13,46,20,47,0,0,0,0,0,0.289667655673901,0.66413,0.376433,1.171707,0.0839073507436134,75.389238,"6::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PROMETHEUS",2019,"Withdrawals for either lack of benefit or adverse events ",6,NA,1,15,3,16,0,0,0,0,0,1.09734528142543,0.355556,0.041385,3.054706,1.20416666666667,11.062551,"6::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Withdrawals for either lack of benefit or adverse events ",6,NA,2,12,4,15,0,0,0,0,0,0.774596669241483,0.625,0.136944,2.852449,0.6,13.548211,"6::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Miller 2002",2002,"Improvement in function or disability (assessed with change in 10 metre walk time)",1,NA,0,12,0,11,-8.75,8.68,-14.64,18.33,0,0,5.89,-6.003442,17.783442,0,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Miller 2002",2002,"Improvement of muscle strength (assessed with achievement of > 15% improvement in hand held myometry)",2,NA,7,12,10,11,0,0,0,0,0,0,0.641667,0.38401,1.072202,0,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Miller 2002",2002,"Improvement of muscle strength (assessed with mean change in summed myometry)",3,NA,0,12,0,11,3.29,2.98,4.65,2.72,0,1.18853487601969,-1.36,-3.689486,0.969486,1.41261515151515,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Miller 2002",2002,"Cumulative corticosteroid dose ",4,NA,0,6,0,9,5735,1920,6985,2422,0,0,-1250,-3455.44908,955.44908,0,100,"4::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Miller 2002",2002,"Serious adverse event",5,NA,3,12,0,11,0,0,0,0,0,0,6.461538,0.371,112.5378,0,100,"5::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Improvement of function or disability (assessed with change in the Functional Rating Scale (FRS))",1,NA,0,16,0,15,2.78,5.25464,1.66,4.044916,0,1.67823090149629,1.12,-2.169272,4.409272,2.81645895873707,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of function or disability (assessed with change in 30 metre walking time)",2,NA,0,16,0,15,-5.4,13.643297,-5.63,13.931486,0,4.95709681926842,0.23,-9.485731,9.945731,24.5728088756011,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of muscle strength (assessed with change in Manual Muscle Testing)",3,NA,0,16,0,15,5.9,12.19827,13.38,9.010773,0,3.8357264337052,-7.48,-14.997886,0.037886,14.7127972742249,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"PRINTO",2016,"Achievement of definitions of improvement",4,1,32,46,24,47,0,0,0,0,0,0.172918884125486,1.362319,0.970711,1.911911,0.0299009404872032,100,"4::1","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Achievement of definitions of improvement",4,2,34,46,26,47,0,0,0,0,0,0,1.33612,0.980941,1.819904,0,100,"4::2","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Serious adverse event",5,NA,5,46,1,47,0,0,0,0,0,0,5.108696,0.620484,42.061977,0,100,"5::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Withdrawals for either lack of benefit or adverse events  ",6,NA,16,46,20,47,0,0,0,0,0,0.263598698442417,0.817391,0.48759,1.370268,0.0694842738205365,82.733813,"6::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Withdrawals for either lack of benefit or adverse events  ",6,NA,1,16,4,15,0,0,0,0,0,1.05869416421048,0.234375,0.029427,1.866695,1.12083333333333,17.266187,"6::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ISRCTN48188950",2005,"Adverse events ",1,NA,22,28,29,30,0,0,0,0,0,0,0.812808,0.662463,0.997273,0.0194805194805194,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ISRCTN48188950",2005,"Withdrawals for either lack of benefit or adverse events",2,NA,17,30,11,32,0,0,0,0,0,0.295351689212802,1.648485,0.930468,2.920576,0.0872326203208556,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Improvement of function or disability (assessed with change in Functional Rating Scale (FRS))",1,NA,0,15,0,15,4.02,5.606904,1.66,4.044916,0,1.78509977148379,2.36,-1.138731,5.858731,3.18658119415147,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of function or disability (assessed with change in 30 metre walking time)",2,NA,0,15,0,15,-6.2,16.414415,-5.63,13.931486,0,5.55889270724798,-0.57,-11.46523,10.32523,30.9012881306947,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of muscle strength (assessed with change in Manual Muscle Testing)",3,NA,0,15,0,15,8.56,10.13938,13.38,9.010773,0,3.50239027497101,-4.82,-11.684559,2.044559,12.2667376382115,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Withdrawals for either lack of benefit or adverse events ",4,NA,2,15,4,15,0,0,0,0,0,0.756453714527348,0.5,0.107285,2.330251,0.572222222222222,100,"4::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Improvement of function or disability (assessed with change in the Functional Rating Scale (FRS))",1,NA,0,12,0,16,2.9,3.470421,2.78,5.25464,0,1.65207579185604,0.12,-3.118009,3.358009,2.72935442203675,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of function or disability (assessed with change in 30 metre walking time)",2,NA,0,12,0,16,-4.5,14.8811,-5.4,13.643297,0,5.48522106803558,0.9,-9.850836,11.650836,30.0876501652214,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement in muscle strength (assessed with change in Manual Muscle Testing) ",3,NA,0,12,0,16,7.7,9.978443,5.9,12.198271,0,4.19491451243193,1.8,-6.421881,10.021881,17.597307766612,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"PRINTO",2016,"Achievement of definitions of improvement",4,1,33,46,32,46,0,0,0,0,0,0.134442439108583,1.03125,0.792367,1.342152,0.018074769433465,100,"4::1","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Achievement of definitions of improvement",4,2,34,46,34,46,0,0,0,0,0,0.127422659442296,1,0.784434,1.274804,0.0162365341393474,100,"4::2","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Serious adverse event",5,NA,2,46,5,46,0,0,0,0,0,0,0.4,0.081727,1.957739,0,100,"5::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Vencovsky 2000",2000,"Withdrawals for either lack of benefit or adverse events",6,1,4,17,3,19,0,0,0,0,0,0,1.490196,0.387725,5.727468,0,14.389359,"6::1","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Withdrawals for either lack of benefit or adverse events",6,2,2,12,1,16,0,0,0,0,0,0.777281587757401,2.666667,0.272544,26.091595,0.604166666666667,4.353083,"6::2","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PRINTO",2016,"Withdrawals for either lack of benefit or adverse events",6,3,13,46,16,46,0,0,0,0,0,0,0.8125,0.442756,1.491017,0,81.257557,"6::3","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Improvement of function or disability (assessed with change in the Functional Rating Scale (FRS))",1,NA,0,15,0,12,4.02,5.606904,2.9,3.470421,0,1.7605330605959,1.12,-2.330581,4.570581,3.09947665745115,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of function or disability (assessed with change in 30 metre walking time)",2,NA,0,15,0,12,-6.2,16.414415,-4.5,14.8811,0,6.03457781624489,-1.7,-13.527555,10.127555,36.416129420315,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement in muscle strength (assessed with change in Manual Muscle Testing) ",3,NA,0,15,0,12,8.56,10.13938,7.7,9.978443,0,3.89246008469975,0.86,-6.769082,8.489082,15.1512455109808,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Withdrawals for either lack of benefit or adverse events ",4,NA,2,15,2,12,0,0,0,0,0,1.00829889748361,0.8,0.131317,4.873703,1.01666666666667,100,"4::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"SELAM",2002,"Improvement of function or disability (assessed with change in the Functional Rating Scale (FRS))",1,NA,0,15,0,16,4.02,5.606904,2.78,5.25464,0,1.95487273923762,1.24,-2.59148,5.07148,3.8215274266144,100,"1::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of function or disability (assessed with change in 30 metre walking time)",2,NA,0,15,0,16,-6.2,16.414415,-5.4,13.643297,0,5.44021354212036,-0.8,-11.462623,9.862623,29.5959233838697,100,"2::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SELAM",2002,"Improvement of muscle strength (assessed with change in Manual Muscle Testing)",3,NA,0,15,0,16,8.56,10.13938,5.9,12.198271,0,4.01916232900397,2.66,-5.217413,10.537413,16.1536658268846,100,"3::overall","CD015855_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
