"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Yin 2008",2008,"Overall survival (Sensitivity analysis: Excluding studies with overall high risk of bias)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.314711,0.509568,0.73,0.268892,1.981836,NA,17.315922,"3::overall","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"Zhan 2010",2010,"Overall survival (Sensitivity analysis: Excluding studies with overall high risk of bias)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139262,0.434265,0.87,0.371426,2.037822,NA,23.841867,"3::overall","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"Yu 2023",2023,"Disease-free survival",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162519,0.387917,0.85,0.397396,1.818086,NA,100,"4::overall","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fujimoto 1999",1999,"Anastomotic leakage (Subgroup analysis: IPC Types)",5,1,0,71,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5::1","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE
"Yin 2008",2008,"Anastomotic leakage (Subgroup analysis: IPC Types)",5,1,2,36,1,34,NA,NA,NA,NA,NA,NA,1.888889,0.179378,19.890448,NA,33.576419,"5::1","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
"Xu 2021",2021,"Anastomotic leakage (Subgroup analysis: IPC Types)",5,2,1,52,1,53,NA,NA,NA,NA,NA,NA,1.019231,0.065466,15.868378,NA,24.692582,"5::2","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
"Xu 2021",2021,"Intra-abdominal abscess",6,NA,2,52,1,53,NA,NA,NA,NA,NA,NA,2.038462,0.1906,21.801317,NA,100,"6::overall","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
"Rau 2024",2024,"Overall survival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335473,0.312155,0.715,0.387792,1.318295,NA,49.490976,"1::overall","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"Yang 2011",2011,"Overall survival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.962335,0.30568,0.382,0.20983,0.695438,NA,50.509024,"1::overall","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"Rau 2024",2024,"Overall survival (Sensitivity analysis: Excluding studies with overall high risk of bias)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335473,0.312155,0.715,0.387792,1.318295,NA,100,"2::overall","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","CD015698_pub2_data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rau 2024",2024,"Anastomotic leakage",5,NA,3,39,1,19,NA,NA,NA,NA,NA,NA,1.461538,0.162635,13.134303,NA,67.524045,"5::overall","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
"Yang 2011",2011,"Anastomotic leakage",5,NA,0,34,1,34,NA,NA,NA,NA,NA,NA,0.333333,0.014055,7.905175,NA,32.475955,"5::overall","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
"Yang 2011",2011,"&nbsp;Anastomotic leakage (Sensitivity analysis: Excluding studies with overall high risk of bias)",6,NA,0,34,1,34,NA,NA,NA,NA,NA,NA,0.333333,0.014055,7.905175,NA,100,"6::overall","CD015698_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
