"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
2,4,"Requirement for mechanical ventilation",NA,"SUBGROUP_AND_OVERALL","Perveen 2016",2016,0,0,0,0,0,30,0,0,1,30,0,0,60,0.333333,0.014119,7.869869,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients at the time of discharge. Significant attrition at 3 and 6 months, though no outcomes assessed during this period was included in this analysis.</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk of bias across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
2,6,"Bradycardia",NA,"SUBGROUP_AND_OVERALL","Akeel 2022",2022,0,0,0,0,2,52,0,0,0,52,0,0,50,5,0.245868,101.680516,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.&nbsp;</p>","Low risk","<p>Data reasonably complete for all the included patients.</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group.</p>","Some concerns","<p>Trial protocol not available.</p>","Some concerns","<p>Some concerns in one domain.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
2,6,"Bradycardia",NA,"SUBGROUP_AND_OVERALL","Falsaperla 2019",2019,0,0,0,0,0,15,0,0,0,15,0,0,NA,NA,NA,NA,NA,"Some concerns","<p>No information on allocation concealment, but baseline characteristics do not show any differences between the two groups</p>","Low risk","<p>Single blinded study with the personnel aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Some concerns","<p>A trial protocol is not available for assessment</p>","High risk","<p>Some concerns in more than one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
2,6,"Bradycardia",NA,"SUBGROUP_AND_OVERALL","Gowda 2019",2019,0,0,0,0,3,50,0,0,0,50,0,0,50,7,0.370928,132.101121,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Single blinded study with the personnel aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Low risk","<p>Low risk of bias across all domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
2,6,"Bradycardia",NA,"SUBGROUP_AND_OVERALL","Khan 2020",2018,0,0,0,0,0,50,0,0,0,50,0,0,NA,NA,NA,NA,NA,"Some concerns","<p>No information on allocation concealment, but baseline characteristics do not show any differences between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>Being an objective outcome, it is unlikely that assessment of the outcome would be influenced by knowledge of allocation group</p>","Some concerns","<p>A trial protocol is not available for assessment</p>","High risk","<p>Some concerns in more than one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
3,1,"Proportion of infants who achieve seizure control after the maximal loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Painter 1999",1999,0,0,0,0,13,30,0,0,13,29,0,0,0,0.966667,0.544016,1.717678,NA,"Some concerns","<p>No information on allocation concealment, but baseline characteristics do not show any differences between the two groups, except in gender.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>aEEG was utilised to detect seizures which is a reliable method.</p>","Some concerns","<p>Trial protocol not available</p>","High risk","<p>Some concerns in more than one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
3,4,"Bradycardia",NA,"SUBGROUP_AND_OVERALL","Painter 1999",1999,0,0,0,0,0,30,0,0,0,29,0,0,NA,NA,NA,NA,NA,"Some concerns","<p>No information on allocation concealment, but baseline characteristics do not show any differences between the two groups, except in gender.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Low risk","<p>aEEG was utilised to detect seizures which is a reliable method.</p>","Some concerns","<p>Trial protocol not available</p>","High risk","<p>Some concerns in more than one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
4,1,"Proportion of infants who achieve seizure control after the first loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Pathak 2013",2013,0,0,0,0,39,54,0,0,8,55,0,0,24.827586,4.965278,2.562239,9.622047,NA,"Low risk","<p>Allocation concealed, sequence generation random and baseline characteristics does not reveal any imbalance between the two groups.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Though EEG was performed, it was done after 48-72 hours of clinical resolution of seizures. Since clinical judgement was used to ascertain seizure control, and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","Some concerns","<p>Some concerns in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
4,1,"Proportion of infants who achieve seizure control after the first loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,22,35,0,0,24,35,0,0,75.172414,0.916667,0.652878,1.287036,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
4,4,"Proportion of infants who develop sedation or drowsiness",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,11,35,0,0,0,35,0,0,0,23,1.407777,375.769709,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one of the domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
4,6,"Proportion of infants with persistent seizures and/or requiring ASM at discharge",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,4,35,0,0,6,35,0,0,0,0.666667,0.205838,2.159195,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","6::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.24781212624168,0.00159385731486407,-0.607957362528103,0.112333110044743,-0.0543934270921422,0.0575811417218704,TRUE,TRUE
5,1,"Proportion of infants who achieve seizure control after the first loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,22,35,0,0,32,36,0,0,0,0.707143,0.534644,0.935298,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
5,4,"Proportion of infants with persistent seizures and/or requiring ASM at discharge",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,4,35,0,0,0,36,0,0,0,9.25,0.516404,165.688945,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","4::overall","CD014967_pub2_data","significance_only",TRUE,FALSE,TRUE,0.584954963813156,0.0727483858233435,-3.8305411766637e-05,1.16994823303808,0.00519997105226055,0.140296800594427,TRUE,TRUE
6,1,"Proportion of infants who achieve seizure control after the first loading dose of ASM",NA,"SUBGROUP_AND_OVERALL","Solanki 2015",2015,0,0,0,0,24,35,0,0,32,36,0,0,0,0.771429,0.599423,0.992791,NA,"High risk","<p>There is no information on allocation concealment and baseline characteristics suggest a mismatch between the two groups despite randomisation.</p>","Low risk","<p>Though the personnel were aware of the intervention allocation, but there seems to be no deviations that arouse outside the trial context. Also all patients analysed as randomised.</p>","Low risk","<p>Data reasonably complete for all the included patients</p>","Some concerns","<p>Since the outcome is a subjective one and that the assessors were aware of the intervention, there is a likelihood of assessment being influenced by the knowledge of the allocation group. The authors have given details of the seizure definition used and who diagnosed the seizures.</p>","Low risk","<p>Trial analysed as per a priori registered protocol.</p>","High risk","<p>High risk in one domain</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014967.pub2/full","10.1002/14651858.CD014967.pub2","1::overall","CD014967_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0551977406992684,0.0128761787620911,-0.764032485555474,0.653637004156938,-0.152685521533276,0.178437879057458,TRUE,TRUE
