"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
3,1,"All-cause mortality","Vi-TT versus Vi-DT",1,"SUBGROUP_AND_OVERALL","Kumar Rai 2022",2022,0,0,0,0,1,450,0,0,0,1350,0,0,49.967573,8.986696,0.366745,220.209144,"","Low risk","<p>&nbsp;""Eligible participants were randomly assigned (1:1:1:1) to one of four study groups (groups A–D), stratified by age (6 months to &lt;2 years, 2 years to &lt;18 years, and 18 years to 45 years), in which participants in groups A–C received the Vi-DT vaccine from one of three good manufacturing practice lots (group A received lot 1, group B received lot 2, and group C received lot 3) and participants in group D received the licensed Vi-TT vaccine comparator. An independent statistician generated the randomisation list &nbsp;for each of the four study sites. The randomisation list contained sequential numbers unique to each participant and vaccination group (A–D), and a block randomisation process, with random block sizes of four and eight, were used to ensure an effective balance between the interventions. Two types of randomisation lists, one with randomisation numbers only, and a &nbsp;second with randomisation numbers and vaccine allocation, were prepared. The randomisation list without information on vaccine allocation was given to the masked site staff for enrolling the trial participants and assigning them a randomisation number. The randomisation list with information on vaccine allocation was given to the unmasked vaccine administrator (ie, a &nbsp;nurse or pharmacist).""</p>","Low risk","<p>Participants and outcome assessors were masked to group assignment and the unmasked vaccine administrator was located in a separate room and was not involved in vaccine safety evaluation or allowed to discuss the administered vaccines with the investigator and clinical staff.&nbsp;</p><p>A mITT analysis was conducted.</p>","Low risk","<p>""The serious adverse event of cardiopulmonary arrest was reported in a man aged 34 years at 40 days after receiving the Vi-TT vaccine at Nepalgunj Medical College Hospital. This participant was admitted to the emergency department for emergency management and, within a few minutes of admission, the patient was declared dead.""</p>","Low risk","<p>Reporting mortality is deemed not to be subject to bias.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged as low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","1::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.913207153581095,-0.00657582437846004,-2.18193176272347,0.355517455561277,-0.0128255248478482,-0.000326123909071866,TRUE,FALSE
3,2,"Adverse events","Vi-TT vs Vi-DT",1,"SUBGROUP_AND_OVERALL","Kumar Rai 2022",2022,0,0,0,0,76,450,0,0,208,1350,0,0,40.467244,1.096154,0.862208,1.393577,"Any adverse events within 4 week of vacccine","Low risk","<p>&nbsp;""Eligible participants were randomly assigned (1:1:1:1) to one of four study groups (groups A–D), stratified by age (6 months to &lt;2 years, 2 years to &lt;18 years, and 18 years to 45 years), in which participants in groups A–C received the Vi-DT vaccine from one of three good manufacturing practice lots (group A received lot 1, group B received lot 2, and group C received lot 3) and participants in group D received the licensed Vi-TT vaccine comparator. An independent statistician generated the randomisation list &nbsp;for each of the four study sites. The randomisation list contained sequential numbers unique to each participant and vaccination group (A–D), and a block randomisation process, with random block sizes of four and eight, were used to ensure an effective balance between the interventions. Two types of randomisation lists, one with randomisation numbers only, and a &nbsp;second with randomisation numbers and vaccine allocation, were prepared. The randomisation list without information on vaccine allocation was given to the masked site staff for enrolling the trial participants and assigning them a randomisation number. The randomisation list with information on vaccine allocation was given to the unmasked vaccine administrator (ie, a &nbsp;nurse or pharmacist).""</p>","Low risk","<p>Participants and outcome assessors were masked to group assignment and the unmasked vaccine administrator was located in a separate room and was not involved in vaccine safety evaluation or allowed to discuss the administered vaccines with the investigator and clinical staff.&nbsp;</p><p>A mITT analysis was conducted.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>""Solicited adverse events were recorded during 7 days after vaccination and unsolicited adverse events were recorded until 4 weeks post vaccination in a diary card. Serious adverse events were recorded throughout the 24-week study period in a diary card, and participants or their legal guardians were contacted by telephone. Each participant’s weight, height, heart rate, respiratory rate, and body temperature were checked at each study visit as part of the safety evaluation""</p><p>""All participants and outcome assessors were masked to group assignment""</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged as low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","2::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.770597485997211,-0.00041630732757506,-1.56216900277386,0.0209740307794379,-0.000621094479722936,-0.000211520175427184,FALSE,FALSE
3,3,"Serious adverse events","Vi-TT versus Vi-CRM197",2,"SUBGROUP_AND_OVERALL","Ok Baik 2023",2023,0,0,0,0,1,111,0,0,1,333,0,0,19.332376,3,0.189217,47.564356,"","Low risk","<p>""Sequential screening numbers were assigned to participants at the time of informed consent/assent signing. Participants were assigned a unique randomization number. Randomization numbers were consecutive within each vaccine group. Participants who were qualified for enrollment were assigned to their allocated vaccine group according to a randomization schedule prepared by an independent statistician prior to the start of the study."" ""They were instructed not to reveal the identity of the study vaccines either to the participant or the investigative site personnel (i.e., investigator and study nurse) involved in the monitoring of conduct of the trial, except in an emergency."" When pooled, the group size of the intervention (batches pooled) is more than the comparator"".</p>","Low risk","<p>""They were instructed not to reveal the identity of the study vaccines either to the participant or the investigative site personnel (i.e., investigator and study nurse) involved in the monitoring of conduct of the trial, except in an emergency.""&nbsp;</p>","Low risk","<p>No concerns.</p>","Low risk","<p>SAEs seemed to have a standard definition (Table 3).</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged as low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","3::2","CD015746_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0562653624868705,0.000155419891157452,-0.438802682570405,0.326271957596664,-0.00184204784633275,0.00215288762864765,TRUE,FALSE
3,3,"Serious adverse events","Vi-TT versus Vi-CRM197",2,"SUBGROUP_AND_OVERALL","Thuluva 2022",2022,0,1.41193807648664,0,0,1,311,0,0,0,311,0,1.9935691318328,14.446927,3,0.122684,73.359416,"","Low risk","<p>""Post-screening, all eligible healthy subjects of either gender were block randomized into one of the 2 treatment groups viz., the TyphiBEVTM group or the Typbar-TCV group in 1:1 ratio using Interactive Web Response System (IWRS) using Statistical Analysis System (SAS) program. A stratified block randomization (Proc Plan) was used for treatment allocation in this study"".</p>","Low risk","<p>Single blinded study, and ITT and per protocol analyses were conducted.</p>","Low risk","<p>Overall only 4.34% of study participants were lost to follow-up, deemed to be insignificant.&nbsp;</p>","Low risk","<p>""Medically attended and serious adverse events (SAEs), if any, during the post-vaccination 42-day follow-up period, was also recorded in both vaccine groups"".</p>","Low risk","<p><i>a priori</i> clinical trial registry record available (CTRI/2018/11/016419), and aligned with publication report.</p>","Low risk","<p>The study was judged as low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","3::2","CD015746_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0562653624868705,0.000155419891157452,-0.438802682570405,0.326271957596664,-0.00184204784633275,0.00215288762864765,TRUE,FALSE
4,1,"Acute typhoid fever sensitivity analysis for risk of bias and heterogeneity","Vi-TT versus no vaccine",1,"SUBGROUP_AND_OVERALL","Mitra 2016",2016,0,0,0,0,0,761,0,0,9,723,0,0,1.10762,0.050007,0.002916,0.857616,"Adjusted using an intracluster correlation coefficient (ICC) of 0.0013 from Qadri 2021","Low risk","<p><b>Domain 1a: </b>""School considered as a cluster. A statistician who was unaware of the study-group assignments used graph pad software to generate the random numbers to assign clusters to the vaccine and control groups and the enrolled numbers in both the group comprised of 905 and 860 students, respectively.""</p><p><b>Domain 1b: </b>No information was provided on whether all the individual participants were identified and recruited before cluster randomisation. &nbsp;Some demographic difference was observed between the two groups but the statistical difference likely did not cause any significant impact in the outcome analysis due to the large population.</p>","Some concerns","<p>""Parents/guardian of the subjects who gave voluntary written informed consent and agreed to comply with all trial related instructions were included in the study. Most part of the study was done in the school premises with the team of medical and paramedical staff after getting the written consent from the parents who were asked to come on the vaccine days. Few students from the vaccine group came to the hospital along with their parents to get enrolled.""</p><p><br>p &lt; 0.05 was considered statistically significant, but a per protocol analysis was done for both efficacy and safety data.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>BACTEC blood culture to confirm typhoid.</p>","Low risk","<p>No concerns.</p>","Some concerns","<p>Some concerns of bias sue to deviations from intended interventions.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","1::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.913207153581095,-0.00657582437846004,-2.18193176272347,0.355517455561277,-0.0128255248478482,-0.000326123909071866,TRUE,FALSE
4,2,"All-cause mortality sensitivity analysis for heterogeneity","Vi-TT versus Meningococcal A vaccine",1,"SUBGROUP_AND_OVERALL","Patel 2024",2024,0,1.46755038704963,0,0,0,14069,0,0,6,14061,0,2.15370413852952,6.730587,0.076879,0.004331,1.364554,"","Low risk","<p>No concerns: Vi-TT and MenA vaccines were administered in a 1:1 ratio. Block randomisation was used with block sizes of &nbsp;6-12. The randomisation allocation sequence was generated by an unblinded statistician using the blockrand package (version 1.3) in R (version 3.4.1). The randomisation allocation sequence was uploaded to password- protected tablets and accessed only by a restricted number of unblinded vaccination nurses. Masking was monitored in real-time by senior study team members who supervised the general flow and process from outside the blinded vaccination area.</p>","Low risk","<p>ITT and per-protocol analyses were conducted.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>Reporting mortality is deemed not to be subject to bias.</p>","Low risk","<p>Clinical trial registry record available, and aligned with the publication report.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","2::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.770597485997211,-0.00041630732757506,-1.56216900277386,0.0209740307794379,-0.000621094479722936,-0.000211520175427184,FALSE,FALSE
4,2,"All-cause mortality sensitivity analysis for heterogeneity","Vi-TT versus Meningococcal A vaccine",1,"SUBGROUP_AND_OVERALL","Shakya 2021",2021,0,0,0,0,3,10005,0,0,5,10014,0,0,24.612306,0.60054,0.143558,2.512205,"","Low risk","<p>Participants were enrolled and randomly assigned during the vaccination visit by means of 1:1 stratified block randomisation, with random block sizes of 6–12 by means of an offline mobile application built for the purpose.</p>","Low risk","<p>Only staff administering the vaccine were aware of which vaccine was administered and were not involved in the follow-up of participants.</p>","Low risk","<p>Low risk of bias was identified for this domain.</p>","Low risk","<p>Reporting mortality is deemed not to be subject to bias.</p>","Low risk","<p>Clinical trial registry record available, and aligned with publication report.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","2::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.770597485997211,-0.00041630732757506,-1.56216900277386,0.0209740307794379,-0.000621094479722936,-0.000211520175427184,FALSE,FALSE
4,3,"Adverse events sensitivity analysis for risk of bias","Vi-TT versus Meningococcal A vaccine",2,"SUBGROUP_AND_OVERALL","Patel 2024",2024,0,1.51181092415608,0,0,0,14069,0,0,3,14061,0,2.28557227039765,18.882139,0.142776,0.007376,2.763826,"Adverse events within 30 minutes after vaccination","Low risk","<p>No concerns: Vi-TT and MenA vaccines were administered in a 1:1 ratio. Block randomisation was used with block sizes of &nbsp;6-12. The randomisation allocation sequence was generated by an unblinded statistician using the blockrand package (version 1.3) in R (version 3.4.1). The randomisation allocation sequence was uploaded to password- protected tablets and accessed only by a restricted number of unblinded vaccination nurses. Masking was monitored in real-time by senior study team members who supervised the general flow and process from outside the blinded vaccination area.</p>","Low risk","<p>ITT and per-protocol analyses were conducted.</p>","Low risk","<p>No risk of bias was identified for this domain.</p>","Low risk","<p>No risk of bias was identified for this domain.</p>","Low risk","<p>Clinical trial registry record available, and aligned with the publication report.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","3::2","CD015746_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0562653624868705,0.000155419891157452,-0.438802682570405,0.326271957596664,-0.00184204784633275,0.00215288762864765,TRUE,FALSE
4,4,"Serious adverse events sensitivity analysis for risk of bias and trial phase","Vi-DT versus Meningococcal A vaccine",2,"SUBGROUP_AND_OVERALL","Carlos 2022",2022,0,1.54790552629851,0,0,2,750,0,0,0,300,0,2.39601151834547,0.236752,2.003995,0.096494,41.619148,"This comparison excludes data from the Vi-DT multidose arm","Low risk","<p>A randomisation list was generated by an independent statistician at IVI who was not directly involved in the study conduct. A block randomisation process ensured an effective balance between the interventions. The randomisation information was only available to the study nurse/pharmacist and independent statistician.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>Clinical trial registry record available, and aligned with the publication report.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","4::2","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,0.696814462549679,0.00266666666666667,-1.45230360493601,2.84593253003537,5.68680603862315e-05,0.0052764652729471,TRUE,FALSE
4,4,"Serious adverse events sensitivity analysis for risk of bias and trial phase","Vi-TT versus Meningococcal A vaccine",3,"SUBGROUP_AND_OVERALL","Patel 2024",2024,0,0.178631622759643,0,0,52,14069,0,0,78,14061,0,0.0319092566497434,17.772464,0.666288,0.469473,0.945612,"SAEs reported within six months of vaccination","Low risk","<p>No concerns: Vi-TT and MenA vaccines were administered in a 1:1 ratio. Block randomisation was used with block sizes of &nbsp;6-12. The randomisation allocation sequence was generated by an unblinded statistician using the blockrand package (version 1.3) in R (version 3.4.1). The randomisation allocation sequence was uploaded to password- protected tablets and accessed only by a restricted number of unblinded vaccination nurses. Masking was monitored in real-time by senior study team members who supervised the general flow and process from outside the blinded vaccination area.</p>","Low risk","<p>ITT and per-protocol analyses were conducted.</p>","Low risk","<p>No risk of bias was identified for this domain.</p>","Low risk","<p>No risk of bias was identified for this domain.</p>","Low risk","<p>Clinical trial registry record available, and aligned with the publication report.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","4::3","CD015746_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.243852797366716,-0.00110971635297258,-0.427570200111384,-0.0601353946220472,-0.00386729605610349,0.00164786335015833,TRUE,FALSE
4,4,"Serious adverse events sensitivity analysis for risk of bias and trial phase","Vi-TT versus Meningococcal A vaccine",3,"SUBGROUP_AND_OVERALL","Shakya 2021",2021,0,0.175328831703795,0,0,58,10005,0,0,63,10014,0,0.0307401992266176,17.229538,0.921463,0.645728,1.314941,"SAEs reported within six months of vaccination","Low risk","<p>Participants were enrolled and randomly assigned during the vaccination visit by means of 1:1 stratified block randomisation, with random block sizes of 6–12 by means of an offline mobile application built for the purpose.</p>","Low risk","<p>Only staff administering the vaccine were aware of which vaccine was administered and were not involved in the follow-up of participants.&nbsp;</p>","Low risk","<p>Data was available for 94% of the TCV group (9380/10005) and 93% of the Men A group (9363/10014) but the result was likely not biased from missing outcome data as it was balanced between groups.</p>","Low risk","<p>""All participants received a diary in which to record local and systemic adverse events (sample questions and answer choices used in the diary are provided in Table S2 in the Supplementary Appendix). On day 7, the parents and guardians of the participants were contacted by telephone, and any vaccine-related adverse events and all serious adverse events were recorded. Follow-up calls and visits every 3 months are ongoing to capture serious adverse events"".<br>There are some concerns with the subjective nature of the measurement tool.</p>","Low risk","<p><i>a priori </i>clinical trial registry record available, and aligned with the publication report.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","4::3","CD015746_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.243852797366716,-0.00110971635297258,-0.427570200111384,-0.0601353946220472,-0.00386729605610349,0.00164786335015833,TRUE,FALSE
6,1,"Serious adverse events sensitivity analysis for risk of bias or trial phase","Vi-TT versus ViPS",1,"SUBGROUP_AND_OVERALL","Mohan 2015",2015,0,0,0,0,0,340,0,0,1,314,0,0,100,0.307918,0.01259,7.53093,"","Low risk","<p>""randomly allocated via a computer-generated list""</p><p>No concerns on randomisation process</p>","Low risk","<p>No concerns.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>""Following vaccine administration, subjects were observed for 30 minutes in the study clinic. Safety follow-up thereafter was achieved by daily phone calls on days 2, 3, 8, and the subject parent maintaining a daily diary card, reviewed at next study contact. After enrollment and vaccination (day 0), subjects were seen on day 42 ± 2 and day 90 ± 2 for clinical follow-up and safety assessment""</p>
<p>and</p>
<p>""Laboratory personnel performing the sera analysis and data analysts were masked for treatment allocation for both trial subsets. ""</p>
<p>&nbsp;</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged to have a low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","1::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.913207153581095,-0.00657582437846004,-2.18193176272347,0.355517455561277,-0.0128255248478482,-0.000326123909071866,TRUE,FALSE
7,1,"Adverse events sensitivity analysis for trial phase","Vi-TT vs Vi-DT",1,"SUBGROUP_AND_OVERALL","Kumar Rai 2022",2022,0,0,0,0,76,450,0,0,208,1350,0,0,40.932394,1.096154,0.862208,1.393577,"Any adverse events within 4 week of vacccine","Low risk","<p>&nbsp;""Eligible participants were randomly assigned (1:1:1:1) to one of four study groups (groups A–D), stratified by age (6 months to &lt;2 years, 2 years to &lt;18 years, and 18 years to 45 years), in which participants in groups A–C received the Vi-DT vaccine from one of three good manufacturing practice lots (group A received lot 1, group B received lot 2, and group C received lot 3) and participants in group D received the licensed Vi-TT vaccine comparator. An independent statistician generated the randomisation list &nbsp;for each of the four study sites. The randomisation list contained sequential numbers unique to each participant and vaccination group (A–D), and a block randomisation process, with random block sizes of four and eight, were used to ensure an effective balance between the interventions. Two types of randomisation lists, one with randomisation numbers only, and a &nbsp;second with randomisation numbers and vaccine allocation, were prepared. The randomisation list without information on vaccine allocation was given to the masked site staff for enrolling the trial participants and assigning them a randomisation number. The randomisation list with information on vaccine allocation was given to the unmasked vaccine administrator (ie, a &nbsp;nurse or pharmacist).""</p>","Low risk","<p>Participants and outcome assessors were masked to group assignment and the unmasked vaccine administrator was located in a separate room and was not involved in vaccine safety evaluation or allowed to discuss the administered vaccines with the investigator and clinical staff.&nbsp;</p><p>A mITT analysis was conducted.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>""Solicited adverse events were recorded during 7 days after vaccination and unsolicited adverse events were recorded until 4 weeks post vaccination in a diary card. Serious adverse events were recorded throughout the 24-week study period in a diary card, and participants or their legal guardians were contacted by telephone. Each participant’s weight, height, heart rate, respiratory rate, and body temperature were checked at each study visit as part of the safety evaluation""</p><p>""All participants and outcome assessors were masked to group assignment""</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged as low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","1::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.913207153581095,-0.00657582437846004,-2.18193176272347,0.355517455561277,-0.0128255248478482,-0.000326123909071866,TRUE,FALSE
7,2,"Adverse events sensitivity analysis for heterogeneity","Vi-TT vs Vi-DT",1,"SUBGROUP_AND_OVERALL","Kumar Rai 2022",2022,0,0,0,0,76,450,0,0,208,1350,0,0,59.103531,1.096154,0.862208,1.393577,"Any adverse events within 4 week of vacccine","Low risk","<p>&nbsp;""Eligible participants were randomly assigned (1:1:1:1) to one of four study groups (groups A–D), stratified by age (6 months to &lt;2 years, 2 years to &lt;18 years, and 18 years to 45 years), in which participants in groups A–C received the Vi-DT vaccine from one of three good manufacturing practice lots (group A received lot 1, group B received lot 2, and group C received lot 3) and participants in group D received the licensed Vi-TT vaccine comparator. An independent statistician generated the randomisation list &nbsp;for each of the four study sites. The randomisation list contained sequential numbers unique to each participant and vaccination group (A–D), and a block randomisation process, with random block sizes of four and eight, were used to ensure an effective balance between the interventions. Two types of randomisation lists, one with randomisation numbers only, and a &nbsp;second with randomisation numbers and vaccine allocation, were prepared. The randomisation list without information on vaccine allocation was given to the masked site staff for enrolling the trial participants and assigning them a randomisation number. The randomisation list with information on vaccine allocation was given to the unmasked vaccine administrator (ie, a &nbsp;nurse or pharmacist).""</p>","Low risk","<p>Participants and outcome assessors were masked to group assignment and the unmasked vaccine administrator was located in a separate room and was not involved in vaccine safety evaluation or allowed to discuss the administered vaccines with the investigator and clinical staff.&nbsp;</p><p>A mITT analysis was conducted.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>""Solicited adverse events were recorded during 7 days after vaccination and unsolicited adverse events were recorded until 4 weeks post vaccination in a diary card. Serious adverse events were recorded throughout the 24-week study period in a diary card, and participants or their legal guardians were contacted by telephone. Each participant’s weight, height, heart rate, respiratory rate, and body temperature were checked at each study visit as part of the safety evaluation""</p><p>""All participants and outcome assessors were masked to group assignment""</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged as low risk of bias.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","2::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.770597485997211,-0.00041630732757506,-1.56216900277386,0.0209740307794379,-0.000621094479722936,-0.000211520175427184,FALSE,FALSE
8,1,"Acute typhoid fever 12 months post vaccination","Vi-TT versus no vaccine",1,"SUBGROUP_AND_OVERALL","Mitra 2016",2016,0,0,0,0,0,761,0,0,9,723,0,0,100,0.050007,0.002916,0.857616,"Adjusted using an intracluster correlation coefficient (ICC) of 0.0013 from Qadri 2021","Low risk","<p><b>Domain 1a: </b>""School considered as a cluster. A statistician who was unaware of the study-group assignments used graph pad software to generate the random numbers to assign clusters to the vaccine and control groups and the enrolled numbers in both the group comprised of 905 and 860 students, respectively.""</p><p><b>Domain 1b: </b>No information was provided on whether all the individual participants were identified and recruited before cluster randomisation. &nbsp;Some demographic difference was observed between the two groups but the statistical difference likely did not cause any significant impact in the outcome analysis due to the large population.</p>","Some concerns","<p>""Parents/guardian of the subjects who gave voluntary written informed consent and agreed to comply with all trial related instructions were included in the study. Most part of the study was done in the school premises with the team of medical and paramedical staff after getting the written consent from the parents who were asked to come on the vaccine days. Few students from the vaccine group came to the hospital along with their parents to get enrolled.""</p><p><br>p &lt; 0.05 was considered statistically significant, but a per protocol analysis was done for both efficacy and safety data.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>BACTEC blood culture to confirm typhoid.</p>","Low risk","<p>No concerns.</p>","Some concerns","<p>Some concerns of bias sue to deviations from intended interventions.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","1::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.913207153581095,-0.00657582437846004,-2.18193176272347,0.355517455561277,-0.0128255248478482,-0.000326123909071866,TRUE,FALSE
8,2,"Acute typhoid fever from 12 to 24 months post vaccination","Vi-rEPA versus placebo",1,"SUBGROUP_AND_OVERALL","Lin 2001",2001,0,0.46638027786337,0,0,5,5991,0,0,56,6017,0,0.217510563579915,16.623937,0.089673,0.035947,0.223696,"","Low risk","<p>Probably non-random sequence generation: ""Each child was injected twice approximately six weeks apart, each time with 0.5 ml from a vial with a number identical to the last digit of his or her identification number"".</p>","Low risk","<p>A double-blinded study, but ""771 (6.4 percent) received one injection (388 in the vaccine group and 383 in the placebo group); and 146 (1.2 percent) were injected from a vial with an incorrect code (78 in the vaccine group and 68 in the placebo group)."" &nbsp;The difference between group was minimal, and the risk was judged as low risk of bias for this domain.</p>","Low risk","<p>A total of 339 children (165 in the vaccine group and 174 in the placebo group) were lost to follow-up (3.1 %), deemed not to be significant.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>No concerns.</p>","Low risk","<p>The study was judged as lowrisk of bias.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015746.pub2/full","10.1002/14651858.CD015746.pub2","2::1","CD015746_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.770597485997211,-0.00041630732757506,-1.56216900277386,0.0209740307794379,-0.000621094479722936,-0.000211520175427184,FALSE,FALSE
