"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"Cardiovascular death","CKD stages 1-2","SUBGROUP_AND_OVERALL","EXSCEL 2017",2017,0,0,0,0,200,5769,0,0,255,5745,0,0,37.968827,0.781051,0.65142,0.936479,"","Low risk","<p>Quote: ""An interactive voice-response system assigned patients on the basis of computer generated block randomization.""</p>","Low risk","<p>Quote: ""Double blind.""</p>","Low risk","<p>Comment: The rates of non-completers were 262/7356(3.6%) and 303/7396(4.1%) for exenatide group and placebo group, respectively. The rate and cause of adverse events leading to discontinuation of study drugs were almost the same between the groups (43.0% and 45.2% for exenatide group and placebo group, respectively). ITT was performed.</p>","Low risk","<p>Quote: ""The events which constitute the principal endpoints of this trial will be adjudicated by the Clinical Events Classification Committee (CEC), coordinated through the Duke Clinical Research Institute (DCRI), which will be comprised of approximately 5-7 physicians and a coordinator.""</p>","Low risk","<p>Comment: All outcomes that were planned in the methods were reported in the results.</p>","Low risk","<p>The study is judged to be at low risk of bias for all domains for this result.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","CKD stages 1-2","SUBGROUP_AND_OVERALL","Ma 2024",2024,0,0,0,0,0,40,0,0,0,40,0,0,NA,NA,NA,NA,"","Low risk","<p>Quote: ""Randomization of patients was performed using a computer-generated random number table. […] This randomization process ensures that the allocation of patients to each group is completely random, reducing potential bias and thereby improving the scientific nature and reliability of the study.""</p>","Some concerns","<p>Comment: Not reported. However, participants and/or investigators could be aware of treatment assigned.</p>","Low risk","<p>Comment: All participants completed the study and were included into the analysis.</p>","Some concerns","<p>Comment: Not reported. However, objective and subjective outcomes were reported.</p>","Some concerns","<p>Comment: Prespecified outcomes were reported. However, major clinical outcomes (death, kidney failure and cardiovascular events) were not reported.</p>","Some concerns","<p>The study is judged to raise some concerns in at least one domain for this result, but not to be at high risk of bias for any domain.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","CKD stages 3-5","SUBGROUP_AND_OVERALL","EXSCEL 2017",2017,0,0,0,0,133,1557,0,0,126,1620,0,0,32.337941,1.098266,0.869541,1.387154,"","Low risk","<p>Quote: ""An interactive voice-response system assigned patients on the basis of computer generated block randomization.""</p>","Low risk","<p>Quote: ""Double blind.""</p>","Low risk","<p>Comment: The rates of non-completers were 262/7356(3.6%) and 303/7396(4.1%) for exenatide group and placebo group, respectively. The rate and cause of adverse events leading to discontinuation of study drugs were almost the same between the groups (43.0% and 45.2% for exenatide group and placebo group, respectively). ITT was performed.</p>","Low risk","<p>Quote: ""The events which constitute the principal endpoints of this trial will be adjudicated by the Clinical Events Classification Committee (CEC), coordinated through the Duke Clinical Research Institute (DCRI), which will be comprised of approximately 5-7 physicians and a coordinator.""</p>","Low risk","<p>Comment: All outcomes that were planned in the methods were reported in the results.</p>","Low risk","<p>The study is judged to be at low risk of bias for all domains for this result.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","CKD stages 3-5","SUBGROUP_AND_OVERALL","LEADER 2017",2017,0,0,0,0,80,1116,0,0,109,1042,0,0,28.160729,0.685278,0.520039,0.903021,"","Low risk","<p>Quote: ""A randomisation session will be carried out for all subjects by using the Interactive Voice/Web Response System.""</p>","Low risk","<p>Quote: ""Double blind.""</p>","Low risk","<p>Comment: Overall, 139/4668 (3.0%) of the liraglutide group and 159/4672 (3.4%) of the control group did not complete the study. ITT was performed.</p>","Low risk","<p>Quote: ""External Event Adjudication Committees (EAC) will be constituted for the trial to perform ongoing adjudication of the below events in an independent and blinded manner.""</p>","Low risk","<p>Comment: All outcomes that were planned in the methods were reported in the results.</p>","Low risk","<p>The study is judged to be at <b>low risk of bias for all domains </b>for this result.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","CKD stages 3-5","SUBGROUP_AND_OVERALL","LIRA-RENAL 2016",2016,0,0,0,0,1,140,0,0,0,137,0,0,0.458068,2.93617,0.120647,71.457116,"","Low risk","<p>Quote: ""Trial patients who met the eligibility criteria at screening were randomised (1:1), using a sponsor-provided telephone- or Web-based randomisation system, to receive (treatment)""</p>","Low risk","<p>Quote: ""Double blind study.""</p>","Low risk","<p>Comment: Discontinuation rates were almost the same between two groups: 35/140 (25%) from the liraglutide group versus 34/137 (24.8%) in the control group. However, the high rate of adverse events in the liraglutide group compared to the control group (13.6% versus 2.9%) might contribute to the attrition bias. ITT was performed.</p>","Some concerns","<p>Comment: No information provided detailing specifically how outcome assessors were kept blind to treatment groups.</p>","Low risk","<p>Comment: All outcomes that were planned in the methods were reported in the results.</p>","Some concerns","<p>The study is judged to raise <b>some concerns </b>in at least one domain for this result, but not to be at high risk of bias for any domain.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","CKD stages 3-5","SUBGROUP_AND_OVERALL","PIONEER 5 2019",2019,0,0,0,0,1,163,0,0,1,161,0,0,0.609441,0.98773,0.062313,15.656611,"","Low risk","<p>Quote: ""Randomisation was done by use of an interactive web-response system, which allocated dispensing unit numbers for each patient. Randomisation was stratified by background glucose-lowering medication (metformin alone, sulphonylurea with or without metformin, or basal insulin with or without metformin) and renal function (eGFR 45–59 mL/min per 1·73 m² [CKD-EPI stage 3A] or 30–44 mL/min per 1·73 m² [stage 3B]; at least 40% of patients had to be at stage 3B at screening).""</p>","Low risk","<p>Comment: Double-blind study. Patients and site staff were masked to assignment, which was maintained by use of visually identical oral semaglutide and placebo tablets.</p>","Low risk","<p>Comment: ITT was performed, however some participants discontinued.</p>","Low risk","<p>Comment: Outcome assessment was undertaken by an independent event adjudication committee and a central laboratory blinded to the participants allocation assessed blood glucose.</p>","Low risk","<p>Comment: All prespecified and key outcomes were reported.</p>","Low risk","<p>The study is judged to be at low risk of bias in at least one domain for this result.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","All CKD stages","SUBGROUP_AND_OVERALL","Selvarajah 2024a",2024,0,0,0,0,0,45,0,0,0,31,0,0,NA,NA,NA,NA,"","Some concerns","<p>Comment: Study was described as randomised, but a method of randomisation was not reported</p>","Low risk","<p>Quote: ""Double blind.""</p>","Low risk","<p>Comment: All participants completed the study and were included into the analysis.</p>","Some concerns","<p>Comment: Not reported. However, objective and subjective outcomes were reported.</p>","Low risk","<p>Comment: All prespecified and key outcomes were reported.</p>","Some concerns","<p>The study is judged to raise some concerns in at least one domain for this result, but not to be at high risk of bias for any domain.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","All CKD stages","SUBGROUP_AND_OVERALL","Selvarajah 2024b",2024,0,0,0,0,1,151,0,0,0,20,0,0,0.464994,0.414474,0.017446,9.847032,"","Some concerns","<p>Comment: Study was described as randomised, but a method of randomisation was not reported</p>","Low risk","<p>Quote: ""Double blind.""</p>","Low risk","<p>Comment: All participants completed the study and were included into the analysis.</p>","Some concerns","<p>Comment: Not reported. However, objective and subjective outcomes were reported.</p>","Low risk","<p>Comment: All prespecified and key outcomes were reported.</p>","Some concerns","<p>The study is judged to raise some concerns in at least one domain for this result, but not to be at high risk of bias for any domain.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,3,"Cardiovascular death","Dialysis (HD/PD)","SUBGROUP_AND_OVERALL","Idorn 2013",2013,0,0,0,0,0,14,0,0,0,10,0,0,NA,NA,NA,NA,"","Low risk","<p>Quote: “Patients and control subjects were assigned to receive either liraglutide or pIacebo according to a computer-generated randomisation list provided by Novo Nordisk”.</p>","Low risk","<p>Quote: “Participants, Investigators, and healthcare staff were blinded for the allocated treatment and remained so until the last patient’s last visit”.</p>","High risk","<p>Comment: &gt;5% lost to follow up with discrepancies between groups.</p>","Some concerns","<p>Comment: Objective and subjective outcomes were reported.</p>","Low risk","<p>Comment: All outcomes that were planned in the methods were reported in the results.</p>","High risk","<p>The study is judged to be <b>at high risk</b> of bias in at least one domain for this result.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","3::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.151799707490308,0.000584909318792432,-0.380500654692085,0.0769012397114691,-0.00443876360617602,0.00560858224376088,TRUE,TRUE
1,8,"4-point MACE (Hazard ratio)","CKD stages 1-2","SUBGROUP_AND_OVERALL","LEADER 2017",2017,-0.1208,0.0717,0,0,0,0,0,0,0,0,0,0,39.634914,0.886211,0.770027,1.019925,"","Low risk","<p>Quote: ""A randomisation session will be carried out for all subjects by using the Interactive Voice/Web Response System.""</p>","Low risk","<p>Quote: ""Double blind.""</p>","Low risk","<p>Comment: Overall, 139/4668 (3.0%) of the liraglutide group and 159/4672 (3.4%) of the control group did not complete the study. ITT was performed.</p>","Low risk","<p>Quote: ""External Event Adjudication Committees (EAC) will be constituted for the trial to perform ongoing adjudication of the below events in an independent and blinded manner.""</p>","Low risk","<p>Comment: All outcomes that were planned in the methods were reported in the results.</p>","Low risk","<p>The study is judged to be at <b>low risk of bias for all domains </b>for this result.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","8::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0795940690596724,0.00181242281378068,-0.905039386041935,0.74585124792259,-0.00264340793848525,0.0062682535660466,TRUE,TRUE
1,8,"4-point MACE (Hazard ratio)","CKD stages 3-5","SUBGROUP_AND_OVERALL","ELIXA 2018",2018,0.009,0.12,0,0,0,0,0,0,0,0,0,0,25.307228,1.009041,0.797562,1.276594,"","Low risk","<p>Quote: ""The randomised treatment kit number list will be generated centrally by Sanofi. The Investigational Product (IP) (lixisenatide or placebo) will be packaged in accordance with this list."" […] ""The Supply Chain Trial Manager (SCTM) will provide the randomized treatment kit number list and the Study Biostatistician will provide the randomisation scheme to the centralized treatment allocation system. Then, this centralised treatment allocation system will generate the patient randomisation list according to which it will allocate the treatments to the patients."" ""Two types of centralized treatment allocation system will be used, the Interactive Voice Response System (IVRS) and the Interactive Web Response System (IWRS) depending on the choice of the site.""</p>","Low risk","<p>Quote: ""Lixisenatide and placebo were indistinguishable. Patients, study staff, and individuals involved in analysis of trial data were masked to treatment allocation.”</p>","Low risk","<p>Comment: The rates of discontinuation were 105/3034 (3.5%) and 110/3034 (3.6%) for lixisenatide group and placebo group, respectively. The rate of adverse events leading to discontinuation of study drugs were 20.6% and 22.1% for lixisenatide group and placebo group, respectively. ITT was performed.</p>","Low risk","<p>Quote: ""Separate independent committees whose members were unaware of the study group assignments adjudicated potential cardiovascular, pancreatic, and allergic events.""</p>","Low risk","<p>Quote: ""Separate independent committees whose members were unaware of the study group assignments adjudicated potential cardiovascular, pancreatic, and allergic events.""</p>","Low risk","<p>The study is judged to be at <b>low risk </b>of bias for all domains<b> </b>for this result. </p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015849.pub2/full","10.1002/14651858.CD015849.pub2","8::overall","CD015849_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0795940690596724,0.00181242281378068,-0.905039386041935,0.74585124792259,-0.00264340793848525,0.0062682535660466,TRUE,TRUE
