"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,18,"Other side effects: hypersalivation","Aripiprazole",1,"SUBGROUP_AND_OVERALL","NCT00198107",2005,0,0,0,0,3,40,0,0,3,40,0,0,26.404628,1,0.214569,4.660501,"","Some concerns","<p>There is no information on sequence generation or allocation concealment. ""Allocation: Randomized"". The baseline characteristics of the recruited patients seem to be similar between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","18::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.30602145263919,0.0799355983826039,-0.0440796108878407,2.65612251616622,0.0282692527916537,0.131601943973554,TRUE,FALSE
1,18,"Other side effects: hypersalivation","Aripiprazole",1,"SUBGROUP_AND_OVERALL","NCT00870727",2009,0,0,0,0,4,17,0,0,0,16,0,0,7.724889,8.5,0.493866,146.29466,"","Some concerns","<p>There is no information on sequence generation or allocation concealment. ""Allocation: Randomized"". The baseline characteristics of the recruited patients were not significantly different between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","18::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.30602145263919,0.0799355983826039,-0.0440796108878407,2.65612251616622,0.0282692527916537,0.131601943973554,TRUE,FALSE
1,18,"Other side effects: hypersalivation","Aripiprazole",1,"SUBGROUP_AND_OVERALL","Owen 2009",2009,0,1.46375044303226,0,0,4,47,0,0,0,50,0,2.14256535947712,7.463102,9.5625,0.528779,172.929367,"","Low risk","<p>""...according to a computer-generated randomization schedule prepared by Bristol Myers Squibb using a permuted block design. Investigational sites accessed a call-in interactive voice response system when patients were ready to be randomly assigned.""; ""Baseline characteristics of the recruited patients were not significantly different between groups"".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","18::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.30602145263919,0.0799355983826039,-0.0440796108878407,2.65612251616622,0.0282692527916537,0.131601943973554,TRUE,FALSE
1,19,"Other side effects: tremor","Aripiprazole",1,"SUBGROUP_AND_OVERALL","Marcus 2009",2009,0,1.44230179623092,0,0,6,54,0,0,0,51,0,2.08023447141094,17.653859,12.290909,0.710001,212.769435,"","Some concerns","<p>There is no information on sequence generation or allocation concealment. Imbalances in baseline characteristics appear to be compatible with chance.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","19::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.56619127393998,0.0632557452882086,-0.036216713487411,3.16859926136738,0.00289818468885378,0.123613305887563,TRUE,FALSE
1,19,"Other side effects: tremor","Aripiprazole",1,"SUBGROUP_AND_OVERALL","NCT00198107",2005,0,0,0,0,3,40,0,0,0,40,0,0,16.702872,7,0.373257,131.276695,"","Some concerns","<p>There is no information on sequence generation or allocation concealment. ""Allocation: Randomized"". The baseline characteristics of the recruited patients seem to be similar between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","19::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.56619127393998,0.0632557452882086,-0.036216713487411,3.16859926136738,0.00289818468885378,0.123613305887563,TRUE,FALSE
1,19,"Other side effects: tremor","Aripiprazole",1,"SUBGROUP_AND_OVERALL","NCT00870727",2009,0,0,0,0,0,17,0,0,1,16,0,0,14.63911,0.314815,0.013746,7.209823,"","Some concerns","<p>There is no information on sequence generation or allocation concealment. ""Allocation: Randomized"". The baseline characteristics of the recruited patients were not significantly different between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","19::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.56619127393998,0.0632557452882086,-0.036216713487411,3.16859926136738,0.00289818468885378,0.123613305887563,TRUE,FALSE
1,19,"Other side effects: tremor","Aripiprazole",1,"SUBGROUP_AND_OVERALL","Owen 2009",2009,0,1.46375044303226,0,0,4,47,0,0,0,50,0,2.14256535947712,17.1251,9.5625,0.528779,172.929367,"","Low risk","<p>""...according to a computer-generated randomization schedule prepared by Bristol Myers Squibb using a permuted block design. Investigational sites accessed a call-in interactive voice response system when patients were ready to be randomly assigned.""; ""Baseline characteristics of the recruited patients were not significantly different between groups"".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","19::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.56619127393998,0.0632557452882086,-0.036216713487411,3.16859926136738,0.00289818468885378,0.123613305887563,TRUE,FALSE
2,2,"Other side effects: sedation","Risperidone",1,"SUBGROUP_AND_OVERALL","Nagaraj 2006",2006,0,0,0,0,4,19,0,0,0,20,0,0,100,9.45,0.542899,164.491992,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
2,3,"Other side effects: constipation","Risperidone",1,"SUBGROUP_AND_OVERALL","Luby 2006",2006,0,1.5831646333879,0,0,1,11,0,0,0,12,0,2.50641025641026,100,3.25,0.145979,72.356165,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","3::1","CD014965_pub2_data","significance_only",TRUE,FALSE,TRUE,1.25102413675878,0.112246563381958,-0.133525812114522,2.63557408563207,0.0211510945317571,0.203342032232158,TRUE,FALSE
4,7,"Other side effects: dyskinesia","",NA,"SUBGROUP_AND_OVERALL","Ghanizadeh 2014",2014,0,0,0,0,2,30,0,0,1,29,0,0,100,1.933333,0.1852,20.182395,"","Some concerns","<p>Neither the protocol nor the published manuscript reports sequence generation and allocation concealment procedures. The baseline characteristics of the recruited patients were not significantly different between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","7::overall","CD014965_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0389095945711778,-0.0169135872492165,-1.91874216703049,1.99656135617284,-0.0712025361648681,0.0373753616664351,TRUE,FALSE
5,7,"Other side effects: rigidity","",NA,"SUBGROUP_AND_OVERALL","DeVane 2019",2019,0,1.60963671096337,0,0,0,30,0,0,1,31,0,2.59093034128097,100,0.344086,0.014565,8.128712,"","Some concerns","<p>Neither the protocol nor the published manuscript reports sequence generation and allocation concealment procedures. ""No significant differences in metabolic or psychiatric measures were noted between drug treatment groups at baseline""; ""Except for prolactin level, no significant changes in blood chemistry were observed at week 10 for either treatment group.""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","7::overall","CD014965_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0389095945711778,-0.0169135872492165,-1.91874216703049,1.99656135617284,-0.0712025361648681,0.0373753616664351,TRUE,FALSE
6,2,"Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme)","Fixed-dose scheme",1,"SUBGROUP_AND_OVERALL","Hollander 2006",2006,0,0.912870929175277,0,0,5,6,0,0,1,5,0,0.833333333333333,13.195877,4.166667,0.696228,24.935949,"Defined as ""any weight gain"" with no further details.","Some concerns","<p>The manuscript does not report a sequence generation process or allocation concealment procedures. Baseline characteristics of the recruited patients were not significantly different between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
6,2,"Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme)","Fixed-dose scheme",1,"SUBGROUP_AND_OVERALL","Kent 2013a",2013,0,0.830162939977715,0,0,4,31,0,0,2,35,0,0.689170506912442,15.956231,2.258065,0.443711,11.491384,"Defined as ""weight increased"" with no further details. ","Some concerns","<p>There is no information regarding the allocation sequence concealment. ""A Double-Blind, Placebo-Controlled Study.""; ""The randomization was conducted by using randomly permuted blocks, and was stratified by center and baseline weight."" ""...the study drugs supplied were identical in appearance and packed in identical child-resistant containers.""; ""The study population was predominantly boys (88 %). Patients had a mean (SD) age of 9 (3.1) years(...). More than 90 % of patients were naıve to antipsychotics (Table 1). Baseline ADI-R scores were generally similar across treatment groups(...). Antihistaminic drugs were the most commonly used concomitant medication; a higher percentage of patients in the placebo (20 %; n = 7) than in the risperidone group (low-dose group; 7 %, n = 2 and high-dose group; 3 %, n = 1) were treated with these drugs.""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
6,2,"Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme)","Fixed-dose scheme",1,"SUBGROUP_AND_OVERALL","Loebel 2016",2016,0,1.09999272433841,0,0,4,51,0,0,1,49,0,1.20998399359744,9.08819,3.843137,0.445011,33.189553,"Defined as ""weight increased"" with no further details.","Some concerns","<p>There is no information regarding the allocation sequence concealment. ""Study subjects who met study entry criteria were randomized, double-blind, in a 1:1:1 ratio (via an interactive voice/web response system)"". ""Baseline demographic and clinical characteristics were similar across the three treatment groups "".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
6,2,"Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme)","Fixed-dose scheme",1,"SUBGROUP_AND_OVERALL","Marcus 2009",2009,0,1.20907966583854,0,0,2,54,0,0,1,51,0,1.46187363834423,7.52224,1.888889,0.176618,20.201187,"Defined as ""weight increased"" with no further details.","Some concerns","<p>There is no information on sequence generation or allocation concealment. Imbalances in baseline characteristics appear to be compatible with chance.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
6,2,"Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme)","Fixed-dose scheme",1,"SUBGROUP_AND_OVERALL","NCT00198107",2005,0,0.524404424085076,0,0,8,40,0,0,5,40,0,0.275,39.987505,1.6,0.572461,4.471918,"Defined as ""weight gain"" with no further details.","Some concerns","<p>There is no information on sequence generation or allocation concealment. ""Allocation: Randomized"". The baseline characteristics of the recruited patients seem to be similar between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
6,2,"Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme)","Fixed-dose scheme",1,"SUBGROUP_AND_OVERALL","NCT00870727",2009,0,1.10091316820246,0,0,3,17,0,0,1,16,0,1.21200980392157,9.072999,2.823529,0.326357,24.428191,"Defined as ""weight gain"" with no further details.","Some concerns","<p>There is no information on sequence generation or allocation concealment. ""Allocation: Randomized"". The baseline characteristics of the recruited patients were not significantly different between groups.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014965.pub2/full","10.1002/14651858.CD014965.pub2","2::1","CD014965_pub2_data","significance_only",TRUE,TRUE,FALSE,0.908186857706642,0.0564140238283917,0.176115247046524,1.64025846836676,-0.00746131218837229,0.120289359845156,TRUE,FALSE
