"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
3,16,"Mental state – specific: mean endpoint anxiety scales (high = poor)","< 12 months","SUBGROUP_AND_OVERALL","Morrison 2018 – COMPARE",2018,0,0,17.29,4.64,0,21,15.67,4.89,0,18,0,0,35.923994,0.333636,-0.300745,0.968017,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","16::overall","CD015332_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.531405378455448,-0.0727856569440728,-1.61470748454191,0.55189672763101,-0.131684370041103,-0.0138869438470425,TRUE,TRUE
3,16,"Mental state – specific: mean endpoint anxiety scales (high = poor)","< 12 months","SUBGROUP_AND_OVERALL","Morrison 2020 – MAPS",2020,0,0,7.8,3.9,0,4,8,4.2,0,7,0,0,9.576317,-0.044573,-1.273265,1.18412,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","16::overall","CD015332_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.531405378455448,-0.0727856569440728,-1.61470748454191,0.55189672763101,-0.131684370041103,-0.0138869438470425,TRUE,TRUE
3,16,"Mental state – specific: mean endpoint anxiety scales (high = poor)","> 1 year","SUBGROUP_AND_OVERALL","Francey 2020 – STAGES",2020,0,0,12.8,9.2,0,33,10.6,9.7,0,22,0,0,100,0.230683,-0.310631,0.771998,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","16::overall","CD015332_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.531405378455448,-0.0727856569440728,-1.61470748454191,0.55189672763101,-0.131684370041103,-0.0138869438470425,TRUE,TRUE
3,22,"Leaving the study early – for any reason – overall acceptability (separated time points)","< 6 months","SUBGROUP_AND_OVERALL","Francey 2020 – STAGES",2020,0,0,0,0,25,46,0,0,29,44,0,0,96.437602,0.824588,0.587171,1.158002,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process.</p>","Low risk","<p>Clinicians, research staff and participants are blind; intention to treat analysis was performed.</p>","Low risk","<p>Data on this outcome are available for nearly all randomised participants.</p>","Low risk","<p>Outcome was measured with a valid method by blind outcome assessors</p>","Low risk","<p>The outcome is not mentioned in the trial registration, but according to CONSORT is expected to be reported. </p>","Low risk","<p>Calculated based on RoB2 algorithm.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","22::overall","CD015332_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.64611962403296,-0.0413690686687715,-1.27673852128407,-0.0155007267818491,-0.103593554573782,0.0208554172362386,TRUE,FALSE
3,22,"Leaving the study early – for any reason – overall acceptability (separated time points)","< 6 months","SUBGROUP_AND_OVERALL","Morrison 2018 – COMPARE",2018,0,0,0,0,1,26,0,0,2,25,0,0,2.036319,0.480769,0.046458,4.97519,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process.</p>","High risk","<p>Participants and therapists are not blind; there are deviations from intended interventions not balanced between the groups; ITT analysis was performed.</p>","Low risk","<p>Data on this outcome are available for nearly all randomised participants.</p>","Low risk","<p>Outcome was measured with a valid method by blind outcome assessors</p>","Low risk","<p>The outcome is not mentioned in the trial registration, but according to CONSORT is expected to be reported. </p>","High risk","<p>Calculated based on RoB2 algorithm.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","22::overall","CD015332_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.64611962403296,-0.0413690686687715,-1.27673852128407,-0.0155007267818491,-0.103593554573782,0.0208554172362386,TRUE,FALSE
3,22,"Leaving the study early – for any reason – overall acceptability (separated time points)","< 6 months","SUBGROUP_AND_OVERALL","Morrison 2020 – MAPS",2020,0,0,0,0,1,18,0,0,1,21,0,0,1.526079,1.166667,0.078456,17.348684,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process</p>","High risk","<p>Participants and therapists are not blind; there are deviations from intended interventions not balanced between the groups; ITT analysis was performed.</p>","Low risk","<p>Data on this outcome are available for nearly all randomised participants.</p>","Low risk","<p>Outcome was measured with a valid method by blind outcome assessors</p>","Low risk","<p>The outcome is not mentioned in the trial registration, but according to CONSORT is expected to be reported. </p>","High risk","<p>Calculated based on RoB2 algorithm.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","22::overall","CD015332_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.64611962403296,-0.0413690686687715,-1.27673852128407,-0.0155007267818491,-0.103593554573782,0.0208554172362386,TRUE,FALSE
3,22,"Leaving the study early – for any reason – overall acceptability (separated time points)","< 12 months","SUBGROUP_AND_OVERALL","Morrison 2018 – COMPARE",2018,0,0,0,0,1,26,0,0,2,25,0,0,57.161465,0.480769,0.046458,4.97519,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process.</p>","High risk","<p>Participants and therapists are not blind; there are deviations from intended interventions not balanced between the groups; ITT analysis was performed.</p>","Low risk","<p>Data on this outcome are available for nearly all randomised participants.</p>","Low risk","<p>Outcome was measured with a valid method by blind outcome assessors</p>","Low risk","<p>The outcome is not mentioned in the trial registration, but according to CONSORT is expected to be reported. </p>","High risk","<p>Calculated based on RoB2 algorithm.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","22::overall","CD015332_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.64611962403296,-0.0413690686687715,-1.27673852128407,-0.0155007267818491,-0.103593554573782,0.0208554172362386,TRUE,FALSE
3,22,"Leaving the study early – for any reason – overall acceptability (separated time points)","< 12 months","SUBGROUP_AND_OVERALL","Morrison 2020 – MAPS",2020,0,0,0,0,1,18,0,0,1,21,0,0,42.838535,1.166667,0.078456,17.348684,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process</p>","High risk","<p>Participants and therapists are not blind; there are deviations from intended interventions not balanced between the groups; ITT analysis was performed.</p>","Low risk","<p>Data on this outcome are available for nearly all randomised participants.</p>","Low risk","<p>Outcome was measured with a valid method by blind outcome assessors</p>","Low risk","<p>The outcome is not mentioned in the trial registration, but according to CONSORT is expected to be reported. </p>","High risk","<p>Calculated based on RoB2 algorithm.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","22::overall","CD015332_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.64611962403296,-0.0413690686687715,-1.27673852128407,-0.0155007267818491,-0.103593554573782,0.0208554172362386,TRUE,FALSE
3,32,"Behaviour – violent incidents (separated time points)","< 12 months","SUBGROUP_AND_OVERALL","Morrison 2018 – COMPARE",2018,0,0,0,0,0,26,0,0,1,25,0,0,35.025769,0.320988,0.013687,7.527945,"aggression to others","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","32::overall","CD015332_pub2_data","direction_only",FALSE,FALSE,FALSE,0.140151939402547,-0.0177758573731697,-1.84160120637201,2.1219050851771,-0.101071095348328,0.0655193806019891,TRUE,FALSE
3,32,"Behaviour – violent incidents (separated time points)","< 12 months","SUBGROUP_AND_OVERALL","Morrison 2020 – MAPS",2020,0,0,0,0,2,18,0,0,1,21,0,0,64.974231,2.333333,0.230125,23.658624,"","Low risk","<p>Participants were randomised. Randomisation was independent and concealed. No baseline difference to suggest a problem with the randomisation process</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015332.pub2/full","10.1002/14651858.CD015332.pub2","32::overall","CD015332_pub2_data","direction_only",FALSE,FALSE,FALSE,0.140151939402547,-0.0177758573731697,-1.84160120637201,2.1219050851771,-0.101071095348328,0.0655193806019891,TRUE,FALSE
